,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),x42(t-1),x43(t-1),x44(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t),e42(t),e43(t),e44(t)
107,-0.081315584,0.23671332,-0.041569106,0.02687468,-0.023982449,-0.34520787,0.03783599,0.24056593,-0.16377427,0.18343948,0.31881216,-0.50245345,0.048021886,-0.042874947,-0.38498837,0.25472966,-0.30348986,-0.15685883,0.36908713,0.48131183,0.28524575,0.47117049,-0.0004734688,-0.04942847,0.6332222,0.6720669,-0.24899895,0.6608902,-0.38314423,-0.26981995,-0.47882873,-0.07681591,-0.22004901,0.21536028,0.54755104,0.074399754,0.19777542,-1.1556269,-0.43182918,-0.1469096,0.09902634,-0.25494307,0.6556599,-0.39789003,0.03881138,0.20764208,-0.20389627,0.17328978,-0.55605614,0.059525136,-0.31793812,-0.083540365,-0.023546718,-0.08983217,0.501076,-0.41541737,-0.16452563,0.752635,0.26216397,-0.41792125,0.36842287,-0.32155988,-0.07981987,0.39764288,0.53267664,-0.16978082,0.37737927,-0.36247253,0.28959057,0.12432578,0.07712159,0.20331553,0.08865188,-0.643139,0.04282837,-0.22592111,0.067623824,0.106207654,-0.40215886,0.59045386,-0.030583456,0.39139348,-0.8710141,0.22886232,-0.10993501,0.41575605,0.093227565,0.015009891,0.168866,0.3938116,0.0004661295,0.0039735665,0.041297287,0.0003356859,0.0021590192,0.00066684786,0.0065068183,0.02271805,0.015967561,0.006523208,0.08416242,0.01748906,0.00039858837,0.04155805,0.02643137,0.053410977,0.00041833072,0.004204127,0.004338112,0.00879761,0.005707521,0.0351844,0.00062176655,0.0039298157,0.025522335,0.13039678,5.1111404e-10,0.006023261,0.00025105686,0.0005715156,0.04286163,0.013023923,0.016712124,0.1480742,0.045194168,2.2287089e-10,0.044688337,0.0017687172,0.032250173,0.01401532,0.016182119,0.009463957,0.05561974,0.052681684,0.011976235
108,0.15814237,-0.05848486,0.12321698,-0.47191256,0.05032035,-0.2986902,-0.083490334,-0.1509012,-0.1452123,0.36632392,-0.3499926,-0.28058845,0.52554613,0.2069188,-0.13827127,0.60778975,-0.4886121,0.07714254,0.1248764,0.4836653,-0.29730007,0.2111202,-0.3057932,0.13585606,-0.018088946,-0.100925036,0.13899036,0.17464057,-0.5391624,0.09362499,-0.25628507,0.25342807,0.278067,-0.43788373,0.63112175,-0.092737734,0.50942415,-0.82516146,0.16124897,-0.14911364,0.14010033,0.3103271,0.20448521,-0.08694538,0.3848617,-0.081315584,0.23671332,-0.041569106,0.02687468,-0.023982449,-0.34520787,0.03783599,0.24056593,-0.16377427,0.18343948,0.31881216,-0.50245345,0.048021886,-0.042874947,-0.38498837,0.25472966,-0.30348986,-0.15685883,0.36908713,0.48131183,0.28524575,0.47117049,-0.0004734688,-0.04942847,0.6332222,0.6720669,-0.24899895,0.6608902,-0.38314423,-0.26981995,-0.47882873,-0.07681591,-0.22004901,0.21536028,0.54755104,0.074399754,0.19777542,-1.1556269,-0.43182918,-0.1469096,0.09902634,-0.25494307,0.6556599,-0.39789003,0.03881138,0.017522706,0.08745209,0.0012012502,0.0029804225,0.02651236,0.05984159,0.0054301764,0.00055426353,0.018948322,0.01045569,0.13233188,0.0009573873,0.024936538,0.0079737855,0.15239888,0.0096184155,0.00031439398,0.020960595,0.027203059,0.0075135087,0.024619589,0.10850632,0.011807664,0.009073384,0.0027953137,0.07608374,0.022054631,0.001233211,0.00035508335,0.0011505147,0.025075747,0.015541012,5.6574958e-05,0.005329423,0.0006847063,0.0038813632,0.0012268563,0.015102973,1.5538139e-05,0.01230288,0.006850067,0.0032346186,0.08136224,0.0007846223,0.019631932
109,0.15231736,0.19735664,-0.15757899,-0.08659123,0.0006621145,-0.20196609,-0.018090546,0.19220075,0.046725173,0.03252353,-0.1501494,-0.2751239,0.26074973,0.08996774,-0.51165235,-0.11743942,-0.23000069,0.13400695,0.4302639,0.23531927,0.33397058,0.46101817,-0.05028849,0.022215968,0.61856914,0.22809415,-0.1587274,0.58716077,-0.4372895,-0.103323676,-0.47429323,-0.17449787,-0.15398999,0.009028174,0.42454326,0.22711465,0.26583672,-1.0445863,-0.2074243,-0.032316346,0.29930964,-0.21798548,0.37203732,-0.35833338,0.25568977,0.15814237,-0.05848486,0.12321698,-0.47191256,0.05032035,-0.2986902,-0.083490334,-0.1509012,-0.1452123,0.36632392,-0.3499926,-0.28058845,0.52554613,0.2069188,-0.13827127,0.60778975,-0.4886121,0.07714254,0.1248764,0.4836653,-0.29730007,0.2111202,-0.3057932,0.13585606,-0.018088946,-0.100925036,0.13899036,0.17464057,-0.5391624,0.09362499,-0.25628507,0.25342807,0.278067,-0.43788373,0.63112175,-0.092737734,0.50942415,-0.82516146,0.16124897,-0.14911364,0.14010033,0.3103271,0.20448521,-0.08694538,0.3848617,0.008552626,0.024402047,0.0066146883,0.014694131,0.036390085,7.7676785e-05,0.16441564,0.010507012,0.061876778,0.002414029,0.020591877,0.004691849,0.06213272,0.046495054,0.0040858835,0.00017961963,0.019949973,0.08430071,0.005492568,0.00030637227,0.06456724,0.000285677,0.026531437,0.00013575479,1.5170182e-05,0.00014281989,0.03684598,0.0023664632,0.01726081,0.0025024372,0.020040866,0.011843817,0.018160623,0.00012318791,0.04340883,0.048509605,0.006823979,0.00017673227,0.00047675418,0.0015809305,0.030599367,0.0036337378,0.0011850904,0.0007941634,0.041454803
110,-0.13976936,-0.034242734,0.22196332,0.060234755,-0.023053199,-0.34959918,-0.0750267,0.13855004,-0.24295108,0.32661736,-0.3342039,-0.33951226,0.28922015,0.18066749,-0.124612436,0.25558513,-0.3934762,0.11643834,0.055840693,0.48642343,-0.17031507,0.06345326,-0.16957152,0.07669516,0.08004151,-0.00437458,-0.042161882,0.09736038,0.045331918,-0.21735099,-0.25104162,0.05179121,0.15806131,-0.07715353,0.7700616,0.15508176,0.70818055,-0.8273222,0.25646073,-0.09271628,0.073366076,0.18547973,0.24419405,0.07241749,0.21094866,0.15231736,0.19735664,-0.15757899,-0.08659123,0.0006621145,-0.20196609,-0.018090546,0.19220075,0.046725173,0.03252353,-0.1501494,-0.2751239,0.26074973,0.08996774,-0.51165235,-0.11743942,-0.23000069,0.13400695,0.4302639,0.23531927,0.33397058,0.46101817,-0.05028849,0.022215968,0.61856914,0.22809415,-0.1587274,0.58716077,-0.4372895,-0.103323676,-0.47429323,-0.17449787,-0.15398999,0.009028174,0.42454326,0.22711465,0.26583672,-1.0445863,-0.2074243,-0.032316346,0.29930964,-0.21798548,0.37203732,-0.35833338,0.25568977,0.0018574452,0.0001370906,0.14529939,0.0042392644,0.052172154,0.007832043,0.027145,0.022781117,0.044070084,7.900339e-06,0.013481388,0.009392959,0.051767953,0.0015007956,0.03244998,0.095006905,3.0298914e-05,0.0039447034,0.005741088,0.011298153,1.6626142e-05,0.0088366,0.09858519,0.002843289,0.03328421,0.0059252814,0.08528094,0.029980563,0.030702947,0.011378191,0.008981157,0.031338204,0.01455776,0.0012766131,0.013325076,0.031982224,0.006914422,0.001603099,0.010946999,0.03497024,0.061738774,0.022214781,7.4368954e-06,0.059543245,0.0027870038
111,0.23532107,0.13394152,-0.032954544,-0.03038596,-0.10743632,-0.14523867,0.14718851,0.25334555,0.19080253,0.10113328,-0.028294941,0.13436277,0.45819092,-0.008198069,-0.4903733,-0.48585463,-0.23618896,0.025558604,0.23530814,0.22622004,0.10995964,0.5613667,0.038791943,0.17946534,0.48750296,0.26056463,0.03496284,0.27915725,-0.4877958,0.3151494,-0.42339894,-0.41910136,-0.08059652,0.1455732,0.5309917,0.12773407,0.06091158,-1.1700232,-0.14112322,0.07219019,0.27924243,-0.17748755,0.09546943,0.120701656,-0.05683211,-0.13976936,-0.034242734,0.22196332,0.060234755,-0.023053199,-0.34959918,-0.0750267,0.13855004,-0.24295108,0.32661736,-0.3342039,-0.33951226,0.28922015,0.18066749,-0.124612436,0.25558513,-0.3934762,0.11643834,0.055840693,0.48642343,-0.17031507,0.06345326,-0.16957152,0.07669516,0.08004151,-0.00437458,-0.042161882,0.09736038,0.045331918,-0.21735099,-0.25104162,0.05179121,0.15806131,-0.07715353,0.7700616,0.15508176,0.70818055,-0.8273222,0.25646073,-0.09271628,0.073366076,0.18547973,0.24419405,0.07241749,0.21094866,0.0063956226,0.06468871,0.034549512,0.024784245,0.003856592,0.00785998,0.19001043,0.05185771,0.016833743,0.00013162658,0.027890535,0.034917552,0.019201327,0.028010676,0.056737784,0.044814885,2.220758e-05,0.005770674,0.039730586,1.2088584e-06,0.006158489,0.0043787537,6.476e-06,0.0005937081,0.0006144364,0.008569733,0.003042585,0.00045242184,0.02151577,0.13704982,3.493579e-05,0.011635808,0.054354575,0.0056957486,0.036958657,2.5954356e-05,0.21079263,1.4421821e-06,0.028867824,0.0033509934,0.00072154973,0.04807824,0.013381973,0.010460126,0.004800198
112,-0.39926976,0.018226128,0.09436068,0.2624504,0.026141841,-0.29689413,0.12834434,0.1420297,-0.18215989,0.41547614,-0.06353477,-0.3091976,0.013061244,-0.024616763,0.31655887,0.26719376,-0.14963683,-0.09035492,-0.056165736,0.54741347,-0.18150005,-0.13387308,-0.12330098,0.14858678,0.05516568,0.14187859,-0.060798444,0.40276057,-0.102985546,-0.2502897,-0.4125345,0.20836076,-0.05881213,0.088454396,0.4816046,0.08215814,0.31323463,-0.86204505,0.1029263,-0.2459907,-0.48489478,0.027782805,0.24007963,-0.14119747,-0.052252248,0.23532107,0.13394152,-0.032954544,-0.03038596,-0.10743632,-0.14523867,0.14718851,0.25334555,0.19080253,0.10113328,-0.028294941,0.13436277,0.45819092,-0.008198069,-0.4903733,-0.48585463,-0.23618896,0.025558604,0.23530814,0.22622004,0.10995964,0.5613667,0.038791943,0.17946534,0.48750296,0.26056463,0.03496284,0.27915725,-0.4877958,0.3151494,-0.42339894,-0.41910136,-0.08059652,0.1455732,0.5309917,0.12773407,0.06091158,-1.1700232,-0.14112322,0.07219019,0.27924243,-0.17748755,0.09546943,0.120701656,-0.05683211,0.008499528,0.004843742,0.00034426074,0.057192396,0.043000665,0.009531603,0.027695252,0.00034966224,0.009410942,0.008120016,0.0018471301,0.048131138,0.02184533,0.035734065,0.00074831955,0.010128164,0.1266774,0.00046987005,0.04150686,0.0010637688,0.00093481486,0.02469674,0.00631156,0.09474338,0.083488196,0.00013905454,0.0056155985,0.0440492,0.018518316,0.005139874,0.021599855,0.0035653834,0.007981141,0.016501274,0.01155837,0.00074098504,0.016405348,0.08463331,0.022558285,0.007056238,0.018882845,0.0052182977,0.00055147597,0.052135937,0.016571159
113,0.42697567,0.06389448,0.052435704,-0.4551376,0.07688722,-0.07025593,-0.040793266,-0.09841523,0.1789354,0.046809915,-0.21384323,0.17688867,0.3658257,0.07209,-0.3140292,-0.11299951,-0.29091752,0.087551944,0.02316339,0.05893689,0.020638226,0.33541012,0.16888544,0.039856687,0.26487598,0.077348165,0.1766443,0.3826419,-0.54772466,0.4345504,-0.13546886,-0.24913286,0.21381387,-0.24921304,0.32936963,0.16101366,0.045536906,-0.77479327,-0.068048924,-0.018973185,0.39127102,-0.14690642,-0.2452062,-0.0040701814,0.1973108,-0.39926976,0.018226128,0.09436068,0.2624504,0.026141841,-0.29689413,0.12834434,0.1420297,-0.18215989,0.41547614,-0.06353477,-0.3091976,0.013061244,-0.024616763,0.31655887,0.26719376,-0.14963683,-0.09035492,-0.056165736,0.54741347,-0.18150005,-0.13387308,-0.12330098,0.14858678,0.05516568,0.14187859,-0.060798444,0.40276057,-0.102985546,-0.2502897,-0.4125345,0.20836076,-0.05881213,0.088454396,0.4816046,0.08215814,0.31323463,-0.86204505,0.1029263,-0.2459907,-0.48489478,0.027782805,0.24007963,-0.14119747,-0.052252248,0.023017487,0.10660209,0.03610056,1.3528613e-05,0.109798715,0.019994065,0.0003994065,1.394484e-05,0.0024209933,0.0427316,0.018908184,0.0006789808,0.019116817,0.001491265,0.038486872,0.06630481,0.0027681065,0.0021599894,0.0005562937,1.8309946e-05,5.3798736e-05,0.0007590412,0.03187248,0.008164549,0.026665278,0.0775231,0.006418049,0.013172254,0.018754197,0.014043686,0.026777131,0.013648582,0.018117107,0.072389424,0.00052580936,0.025685692,0.061435096,0.033288658,0.0043177456,0.004051866,0.0036455507,0.0009090766,6.9679045e-05,0.0012939314,0.10285516
114,-0.27350947,0.12857862,-0.08890486,0.29654825,-0.15304363,-0.13105771,-0.103321545,0.27278203,-0.2657179,0.121593915,-0.10791323,-0.4997273,-0.035799757,0.007506265,0.13446131,0.32055008,-0.2702497,0.15018903,-0.047892235,0.24534108,0.08851659,-0.19138867,-0.052228242,0.04157392,0.1672845,-0.07814926,-0.03989227,0.40757036,0.06337601,-0.17037772,-0.21337488,0.26619008,-0.021867853,-0.0013927757,0.3646489,0.04949359,0.52666163,-0.64908063,0.17308827,-0.094410375,-0.3608477,0.2412161,0.36229092,-0.13385494,0.15320244,0.42697567,0.06389448,0.052435704,-0.4551376,0.07688722,-0.07025593,-0.040793266,-0.09841523,0.1789354,0.046809915,-0.21384323,0.17688867,0.3658257,0.07209,-0.3140292,-0.11299951,-0.29091752,0.087551944,0.02316339,0.05893689,0.020638226,0.33541012,0.16888544,0.039856687,0.26487598,0.077348165,0.1766443,0.3826419,-0.54772466,0.4345504,-0.13546886,-0.24913286,0.21381387,-0.24921304,0.32936963,0.16101366,0.045536906,-0.77479327,-0.068048924,-0.018973185,0.39127102,-0.14690642,-0.2452062,-0.0040701814,0.1973108,0.06141714,0.0042114654,0.056445684,0.010411792,0.00013847488,0.0026428534,0.005620479,0.020427506,0.0047906474,0.0030964697,0.003812557,0.00113195,0.0046280776,0.005471174,6.0069447e-05,0.020235177,0.014139394,0.0013448411,0.0019005743,0.0030479878,0.102370836,0.0026284175,0.00011208565,0.040532745,0.0048458595,0.00019893557,0.030126968,0.04357839,0.0038808442,0.037974965,0.0042349026,0.06534666,0.018225808,0.004293649,0.0052550435,0.020433242,0.0769124,0.017606404,0.010035289,0.010866105,0.04279631,0.08099149,0.0627175,0.004458764,0.044410106
115,0.48640874,-0.00018830597,0.09416608,-0.27186376,0.067791596,-0.011457237,0.044321626,0.011462491,0.2875381,0.044768445,-0.1913303,0.23493758,0.48287863,0.12901318,-0.4252208,-0.4687813,-0.16220754,-0.021701198,0.1508021,0.027085539,0.017890733,0.4993139,-0.007470954,0.15524563,0.31777367,0.044691518,0.081218384,0.008975488,-0.35609254,0.27242154,-0.029304562,-0.4202039,0.36024103,-0.20831914,0.36157665,0.14721037,0.029377935,-0.7988797,0.11400958,0.08856267,0.4097197,-0.26482993,-0.25614086,0.28657648,0.0842104,-0.27350947,0.12857862,-0.08890486,0.29654825,-0.15304363,-0.13105771,-0.103321545,0.27278203,-0.2657179,0.121593915,-0.10791323,-0.4997273,-0.035799757,0.007506265,0.13446131,0.32055008,-0.2702497,0.15018903,-0.047892235,0.24534108,0.08851659,-0.19138867,-0.052228242,0.04157392,0.1672845,-0.07814926,-0.03989227,0.40757036,0.06337601,-0.17037772,-0.21337488,0.26619008,-0.021867853,-0.0013927757,0.3646489,0.04949359,0.52666163,-0.64908063,0.17308827,-0.094410375,-0.3608477,0.2412161,0.36229092,-0.13385494,0.15320244,0.036455486,0.016004696,0.0067103333,0.07348837,0.048810523,0.0039806003,0.10031517,0.00079041324,0.17635427,0.004071765,0.02141549,0.029047877,0.022117607,0.062085714,1.4000615e-06,0.020768939,0.0048441254,0.00155599,0.007619016,0.0015651165,0.004144803,0.0030591288,0.035704535,0.073352516,0.014615856,7.195674e-05,0.00022581889,0.0064988183,0.021198036,0.01723516,0.00081440946,0.0008771509,0.10453209,0.0056548165,0.054473873,0.0014483085,0.000323517,2.8255476e-10,0.00838079,0.0034567574,0.0005169125,0.006837062,0.00045034138,0.012137988,0.0032255352
116,-0.4181067,0.14486367,-0.19566567,0.55727184,-0.16170248,-0.22459167,-0.029545378,0.27914107,-0.23830074,0.26153648,0.18578042,-0.5288448,-0.05357385,-0.1432575,0.22421649,0.2679344,-0.12834251,-0.052033607,-0.04208139,0.32287335,-0.007210143,-0.22799262,0.012533531,0.08016722,0.01797522,0.32940477,-0.1566281,0.2648088,0.0750288,-0.31548727,-0.30285108,0.18442585,-0.40309566,0.19884634,0.31917873,-0.002295277,0.2497703,-0.64775294,0.114533596,-0.08356647,-0.5258432,0.105568856,0.40941015,-0.046200044,-0.10352768,0.48640874,-0.00018830597,0.09416608,-0.27186376,0.067791596,-0.011457237,0.044321626,0.011462491,0.2875381,0.044768445,-0.1913303,0.23493758,0.48287863,0.12901318,-0.4252208,-0.4687813,-0.16220754,-0.021701198,0.1508021,0.027085539,0.017890733,0.4993139,-0.007470954,0.15524563,0.31777367,0.044691518,0.081218384,0.008975488,-0.35609254,0.27242154,-0.029304562,-0.4202039,0.36024103,-0.20831914,0.36157665,0.14721037,0.029377935,-0.7988797,0.11400958,0.08856267,0.4097197,-0.26482993,-0.25614086,0.28657648,0.0842104,0.055741522,0.039747875,0.018350644,0.03335894,0.018910851,0.0007508515,0.007286895,0.04626656,0.0005602285,0.0061482904,0.0134282205,0.011639234,0.06181642,3.0737127e-05,0.0017024643,7.121947e-05,0.03589954,0.020922374,2.4932699e-05,0.0022597932,0.03194868,0.023288192,0.085745126,0.0015605112,4.7498826e-05,0.00014049106,0.0033597888,0.008464867,0.027377313,0.019931266,0.010271796,0.009692543,0.011442017,3.6952708e-06,0.012271488,0.005398201,0.00438536,0.02059212,0.073793046,0.055252433,0.0014472513,0.00077334035,0.027561821,0.054004095,0.0050085615
117,0.51719487,-0.142492,0.3137,-0.7014241,0.15452924,0.05332156,0.17854388,-0.17226055,0.2692052,0.025870753,-0.024928883,0.20375307,0.3718464,0.02762016,-0.17584836,-0.19017394,-0.021705253,-0.062201146,0.11292166,0.04465162,-0.016160928,0.36410713,-0.021041866,0.08291159,0.056896552,0.1519232,0.1867276,0.05465108,-0.56351143,0.26954162,0.10009305,-0.29774374,0.33872396,-0.32313457,0.13332535,-0.010190491,0.0007543117,-0.8811084,-0.02210121,-0.06988036,0.48790827,-0.2648224,-0.24628058,0.104748234,0.09555558,-0.4181067,0.14486367,-0.19566567,0.55727184,-0.16170248,-0.22459167,-0.029545378,0.27914107,-0.23830074,0.26153648,0.18578042,-0.5288448,-0.05357385,-0.1432575,0.22421649,0.2679344,-0.12834251,-0.052033607,-0.04208139,0.32287335,-0.007210143,-0.22799262,0.012533531,0.08016722,0.01797522,0.32940477,-0.1566281,0.2648088,0.0750288,-0.31548727,-0.30285108,0.18442585,-0.40309566,0.19884634,0.31917873,-0.002295277,0.2497703,-0.64775294,0.114533596,-0.08356647,-0.5258432,0.105568856,0.40941015,-0.046200044,-0.10352768,0.021513866,0.0074508055,0.031300925,0.0013665541,0.012182074,0.044873547,9.606683e-05,0.011697221,0.026572436,0.00029653183,0.054690793,0.016231854,0.0007528241,0.0045201373,0.07598499,0.003920877,0.008642307,0.0007757056,0.0009941226,0.00093732006,0.004506912,0.051143028,0.0010497043,0.02058203,0.025607323,0.16587737,0.0037872386,0.00041541347,0.042935655,0.0019037876,0.005044159,0.01641516,0.028724374,0.0037863485,0.04703481,0.0030863544,0.13076408,0.025874175,0.0073945653,0.0047012134,0.076164715,0.026511965,0.008839218,0.055926207,0.0007133425
118,-0.3240781,0.11466734,-0.23347254,0.44255716,-0.117782,-0.086345576,-0.11307772,0.054160077,-0.123891816,0.099609666,0.149957,-0.55254835,-0.26733866,-0.049993772,-0.050607987,0.697024,-0.21424095,0.015020717,-0.08097285,0.057877764,0.06901971,-0.13314888,-0.055574477,-0.053926222,0.23998027,0.25362164,-0.10338298,0.22202933,0.14943083,-0.07975277,-0.30688068,0.22377881,-0.2535316,0.05100271,0.16661704,-0.12064758,0.34224388,-0.43279144,-0.056699503,-0.2347487,-0.42175362,0.24361306,0.52502775,-0.20105286,0.07498737,0.51719487,-0.142492,0.3137,-0.7014241,0.15452924,0.05332156,0.17854388,-0.17226055,0.2692052,0.025870753,-0.024928883,0.20375307,0.3718464,0.02762016,-0.17584836,-0.19017394,-0.021705253,-0.062201146,0.11292166,0.04465162,-0.016160928,0.36410713,-0.021041866,0.08291159,0.056896552,0.1519232,0.1867276,0.05465108,-0.56351143,0.26954162,0.10009305,-0.29774374,0.33872396,-0.32313457,0.13332535,-0.010190491,0.0007543117,-0.8811084,-0.02210121,-0.06988036,0.48790827,-0.2648224,-0.24628058,0.104748234,0.09555558,0.00032520678,0.0074934685,0.013154056,0.05616432,0.00043605984,0.0066439947,0.0039101397,0.010232284,0.0055440255,0.0036863773,0.05862293,0.022958219,0.019194696,0.0023803455,0.0035087524,0.062442683,0.016429361,0.034154322,1.8295132e-05,0.0074531594,0.008234405,0.009207632,0.07714091,0.018152243,0.006272267,0.10602105,0.04454828,0.005992406,0.045440488,0.008412927,0.0007085446,0.04608295,0.004950813,0.0045498475,0.031564392,0.00536054,0.017063083,0.026601184,0.0104033025,9.695977e-07,3.7743584e-06,0.018293753,0.00024508766,0.005470946,0.0003038191
119,0.3435911,-0.07623098,0.19639,-0.7780865,0.15528102,-0.043515105,0.029699672,0.045450367,0.058374252,0.0019478127,-0.3152409,0.10509484,0.43083438,0.12288606,-0.1461764,0.08870752,0.039966814,0.084665895,0.37676167,0.29659566,-0.073619165,0.2826428,-0.15946686,0.006651221,0.1438774,-0.13912174,0.08750602,0.01901836,-0.3707678,-0.045824625,0.33047897,-0.22587414,0.23511489,-0.3073567,0.17131561,0.030530391,0.1036758,-0.75538516,0.2985047,0.026602617,0.28980783,-0.13243717,-0.23489404,0.08356769,0.28489813,-0.3240781,0.11466734,-0.23347254,0.44255716,-0.117782,-0.086345576,-0.11307772,0.054160077,-0.123891816,0.099609666,0.149957,-0.55254835,-0.26733866,-0.049993772,-0.050607987,0.697024,-0.21424095,0.015020717,-0.08097285,0.057877764,0.06901971,-0.13314888,-0.055574477,-0.053926222,0.23998027,0.25362164,-0.10338298,0.22202933,0.14943083,-0.07975277,-0.30688068,0.22377881,-0.2535316,0.05100271,0.16661704,-0.12064758,0.34224388,-0.43279144,-0.056699503,-0.2347487,-0.42175362,0.24361306,0.52502775,-0.20105286,0.07498737,0.030674983,0.00045739708,0.010733202,0.00094151247,0.0021288262,0.0014787441,0.003460299,0.05463845,0.00639194,0.041442215,0.003470441,0.010583074,0.061415043,0.022359632,1.3996686e-06,0.011860955,0.05674213,0.011361565,0.040604368,0.086253814,0.0358404,0.05413327,0.009395827,0.0077023115,0.024842234,0.041896135,0.0029482627,0.02147995,0.011933408,0.011523949,0.18624918,0.0009529134,0.026788121,0.09607464,0.0016932533,0.0039008688,0.010308493,0.0046982835,0.02874613,0.019045802,0.0011207811,0.0268849,0.0013039621,0.00025807085,0.0033109572
120,-0.12785682,0.19719595,-0.19397412,0.2742061,-0.067066774,-0.29699963,0.03271351,0.06291248,-0.21263306,0.17165488,0.2869766,-0.30264777,-0.07083172,0.015947625,-0.3754851,0.23506083,-0.19055817,-0.18018787,0.22619927,-0.107395135,0.088440225,0.103443705,-0.0020283144,0.10113578,0.39825583,0.5105411,-0.116247505,0.25913855,-0.09292517,-0.044683617,-0.3920171,-0.011629973,-0.31387937,0.1459699,0.20718393,-0.08642152,0.21820751,-0.34385538,-0.22433934,-0.0466483,-0.21126392,0.04246617,0.5365483,-0.24251945,0.1384218,0.3435911,-0.07623098,0.19639,-0.7780865,0.15528102,-0.043515105,0.029699672,0.045450367,0.058374252,0.0019478127,-0.3152409,0.10509484,0.43083438,0.12288606,-0.1461764,0.08870752,0.039966814,0.084665895,0.37676167,0.29659566,-0.073619165,0.2826428,-0.15946686,0.006651221,0.1438774,-0.13912174,0.08750602,0.01901836,-0.3707678,-0.045824625,0.33047897,-0.22587414,0.23511489,-0.3073567,0.17131561,0.030530391,0.1036758,-0.75538516,0.2985047,0.026602617,0.28980783,-0.13243717,-0.23489404,0.08356769,0.28489813,0.026965939,0.091999896,0.001223829,0.0064961044,0.045797404,0.00012947926,0.10848711,0.020584675,0.0025148278,0.0076082954,0.00052430556,0.037865784,0.071868636,0.05773147,0.010896989,0.00015881348,0.065710574,0.026637008,0.004836007,0.0021952007,0.014604244,0.011558795,0.009170072,0.0045417906,0.12390898,0.00016711555,0.009713382,0.014694607,0.01925067,0.009317595,0.0028474496,0.017307233,0.002924373,0.006333074,0.00072476856,0.009257093,0.022897637,0.00097260677,0.005175235,0.00022187155,0.013343848,0.031226577,0.0056798724,0.0013652433,0.093465604
121,0.15967435,0.011227716,0.28403425,-0.57329065,0.22614712,-0.2666607,0.036798105,0.017783746,-0.049255125,0.08361612,-0.16298698,-0.2411112,0.32621127,0.15548488,-0.024950232,0.42810863,-0.15387924,0.040733777,0.11955891,0.5056204,-0.07552037,0.19234177,-0.26687086,-0.062548935,0.033931196,-0.14623588,-0.07859973,0.04527091,-0.15398814,-0.20970353,0.1952411,-0.015291752,0.22734863,-0.30886742,0.3363776,-0.049933113,0.36971554,-0.42798358,0.26175627,-0.18444607,0.2278344,-0.035429455,0.06473554,-0.0913472,0.29679915,-0.12785682,0.19719595,-0.19397412,0.2742061,-0.067066774,-0.29699963,0.03271351,0.06291248,-0.21263306,0.17165488,0.2869766,-0.30264777,-0.07083172,0.015947625,-0.3754851,0.23506083,-0.19055817,-0.18018787,0.22619927,-0.107395135,0.088440225,0.103443705,-0.0020283144,0.10113578,0.39825583,0.5105411,-0.116247505,0.25913855,-0.09292517,-0.044683617,-0.3920171,-0.011629973,-0.31387937,0.1459699,0.20718393,-0.08642152,0.21820751,-0.34385538,-0.22433934,-0.0466483,-0.21126392,0.04246617,0.5365483,-0.24251945,0.1384218,0.08977648,0.061377656,0.09356119,0.00037877748,0.087699816,0.001346725,0.0011181463,0.08662914,0.08490496,0.0004380377,0.03596821,0.0074314065,0.016245587,0.034225155,0.0043412144,0.012740077,0.012706685,0.0386004,0.0013708727,0.02886459,0.0038287474,0.0015025534,3.8382383e-05,0.0029416562,0.00131289,0.00013095382,0.0013260058,8.542808e-05,0.0072274935,0.03534067,0.07648553,1.0259113e-06,0.0007099248,0.0015124182,0.012355567,0.009328879,0.024148015,0.18230264,0.0023264708,0.011609766,0.13545425,0.019438395,0.0011307832,0.05116174,0.00025137822
