,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x45(t),x46(t),x47(t),x48(t),x49(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),x42(t-1),x43(t-1),x44(t-1),x45(t-1),x46(t-1),x47(t-1),x48(t-1),x49(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t),e42(t),e43(t),e44(t),e45(t),e46(t),e47(t),e48(t),e49(t)
124,0.014591662,0.0016628085,0.08558874,0.05978416,0.095227994,0.012593694,0.04402835,0.08108943,0.016517498,0.027094852,-0.001985078,0.044021334,-0.040481173,0.059721462,0.09581521,0.059259936,-0.04415505,-0.0007125285,0.045068897,-0.02924942,-0.00077881664,-0.008120704,0.039122622,-0.03730073,0.10287882,0.017016686,0.015052433,-0.023724236,0.021692019,-0.018357283,0.00537847,0.047263596,0.019122407,0.17617626,0.078223966,-0.023684446,0.0023077694,0.0861507,0.004194809,0.01480429,0.022020686,0.024052568,-0.0051353276,-0.0036030132,0.040522184,0.06878364,-0.006708201,-0.0156095475,-0.021005461,0.14177166,0.051016495,0.029143045,0.024773758,-0.019909905,-0.064524405,0.045762695,-0.040262472,0.08798818,0.03285404,0.04137573,0.011241985,0.001288413,0.030037228,0.073885605,0.056314923,0.018189877,0.028395064,-0.006199461,0.26604947,0.035846494,0.04713135,-0.03271982,0.04223837,0.033848044,-0.05797798,-0.0040129563,-0.027926115,-0.020145644,-0.044643186,0.02999565,0.0016977659,-0.005076232,-0.008348612,0.08128154,0.17229398,0.019414797,0.007874172,0.057382412,0.023547385,-0.09008678,0.06742405,0.17110953,0.06524458,0.100201905,0.0037442227,-0.015195889,-0.081430405,-0.02198481,0.021370044,-0.013775898,0.004076894,0.015625866,3.3975168e-05,0.0012185461,0.07970294,0.003212839,0.0764834,0.08401193,0.06932341,0.014707974,1.5113646e-06,0.044021334,0.012337207,0.047628034,0.024674363,0.061132047,0.0027916692,0.0001363545,0.019901473,0.00065053394,0.0045636944,0.0042661745,8.594091e-05,0.0032053434,0.01439689,0.001353865,0.005896436,0.0016859195,0.010931536,0.022857951,0.0021004344,0.0022951094,0.012223081,0.013722834,0.0049213734,0.0053418684,0.003301064,0.054944433,0.01202622,8.548359e-06,0.0029846565,0.000101296726,0.011788074,0.0112979105,0.01982139,0.0046209125,0.012806293,0.015095966,0.001156581,0.0500024
125,0.0655529,0.035696004,0.051729485,0.043757066,0.099600375,-0.020681791,-0.0741162,-0.011140242,0.066370025,0.063744776,0.05725743,0.19348164,0.008061491,0.018059252,0.07934371,0.02915437,-0.049306765,-0.00087201956,0.06827482,0.015196691,0.0054649618,-0.016488163,0.10095525,0.015818134,0.06616604,0.024337986,0.0046582893,0.043555096,-0.027604003,-0.0136414785,0.014777459,0.13589643,-0.0027475404,0.06205051,0.07336982,0.021822125,0.028282814,0.055712655,0.0027896073,-0.0753184,0.018789168,-0.0718591,0.030287098,0.04658886,-0.029839892,0.09120144,-0.032229368,-0.024468848,0.014455918,0.115315326,0.014591662,0.0016628085,0.08558874,0.05978416,0.095227994,0.012593694,0.04402835,0.08108943,0.016517498,0.027094852,-0.001985078,0.044021334,-0.040481173,0.059721462,0.09581521,0.059259936,-0.04415505,-0.0007125285,0.045068897,-0.02924942,-0.00077881664,-0.008120704,0.039122622,-0.03730073,0.10287882,0.017016686,0.015052433,-0.023724236,0.021692019,-0.018357283,0.00537847,0.047263596,0.019122407,0.17617626,0.078223966,-0.023684446,0.0023077694,0.0861507,0.004194809,0.01480429,0.022020686,0.024052568,-0.0051353276,-0.0036030132,0.040522184,0.06878364,-0.006708201,-0.0156095475,-0.021005461,0.14177166,0.043019623,0.028169787,0.0397032,0.0023809478,0.14303643,0.033229053,0.0011569445,7.505268e-05,0.037249856,0.020950409,0.006232991,0.19348164,0.03539449,6.264598e-05,0.03142538,0.04941546,0.019705325,0.0018172154,6.233705e-08,0.026981637,0.00021359634,0.026306206,0.04632875,0.013935325,0.055821933,0.022567905,0.0055482853,0.029424597,0.0023711952,0.0052656285,0.011800946,0.08329471,0.00026444535,0.0070392215,2.7196356e-06,0.0019364994,0.0027705946,1.2286561e-05,0.0036746478,0.008272791,0.024206916,0.0002167217,0.00013045692,0.021591615,0.012696088,0.01589936,0.00085850095,0.0011291775,0.0007569265,0.068549655
126,0.11247389,0.03594776,-0.035485115,0.022596635,-0.06912995,-0.018111907,-0.04631335,-0.033519153,-0.00014132468,0.028467061,0.02479905,0.028990073,0.018950319,0.042706955,0.13030219,0.058759503,0.008126127,-0.0072786678,0.0021291298,0.057429377,0.008257482,0.030714173,0.020365054,0.17436308,0.11310719,0.18201739,-0.04599372,-0.010402275,0.024801102,-0.0026215608,0.015912369,0.030881891,0.03029406,0.12543897,0.061885778,0.018085051,0.012351583,0.03195753,-0.03782279,-0.04977426,0.03554593,-0.011964072,0.02581371,0.045493305,0.035261545,0.04833621,-0.028180597,0.01624864,-0.044877857,0.07204005,0.0655529,0.035696004,0.051729485,0.043757066,0.099600375,-0.020681791,-0.0741162,-0.011140242,0.066370025,0.063744776,0.05725743,0.19348164,0.008061491,0.018059252,0.07934371,0.02915437,-0.049306765,-0.00087201956,0.06827482,0.015196691,0.0054649618,-0.016488163,0.10095525,0.015818134,0.06616604,0.024337986,0.0046582893,0.043555096,-0.027604003,-0.0136414785,0.014777459,0.13589643,-0.0027475404,0.06205051,0.07336982,0.021822125,0.028282814,0.055712655,0.0027896073,-0.0753184,0.018789168,-0.0718591,0.030287098,0.04658886,-0.029839892,0.09120144,-0.032229368,-0.024468848,0.014455918,0.115315326,0.0716892,0.033618614,0.0004444348,0.010318754,0.005050605,0.021347385,0.005506299,0.010799084,0.00042759793,0.0026023176,0.000111204754,0.028990073,0.042034835,0.0063247285,0.017123489,0.04383956,0.025175834,0.00011006175,0.002110916,0.06838935,0.011871462,0.056578916,0.0037798474,0.20031878,0.060714893,0.08124582,0.0053277584,0.00019304083,0.014613214,5.1362975e-05,0.025469473,0.0003851377,0.013365683,0.010384225,0.006341475,0.046299078,7.659783e-06,0.021596478,0.012562992,0.0010235742,0.04134741,0.0021395106,0.013235962,0.009663844,0.029199349,0.0011623377,0.005867372,0.038420886,0.0031222391,0.02085839
127,-0.026948912,0.03315509,0.0051692575,0.003156832,0.099606425,0.10679721,0.05906204,0.06055832,-0.020709869,-0.017455228,0.05682994,0.0164027,0.0269782,0.085059986,0.106039464,0.03684684,0.023476984,0.03422978,0.015989609,0.01125584,0.0113697825,0.059560448,0.0066999244,-0.039261118,0.04318611,0.026568234,0.011015315,0.03864926,0.048745766,-0.03205524,0.07636749,0.02626277,-0.015049494,0.0336629,-0.010063982,0.0036492087,0.02924385,-0.013148227,0.018559761,0.009904021,0.03886871,0.03489373,0.011970969,0.22725436,-0.008835824,-0.012819509,-0.012064244,0.021658033,-0.0009336546,0.077236146,0.11247389,0.03594776,-0.035485115,0.022596635,-0.06912995,-0.018111907,-0.04631335,-0.033519153,-0.00014132468,0.028467061,0.02479905,0.028990073,0.018950319,0.042706955,0.13030219,0.058759503,0.008126127,-0.0072786678,0.0021291298,0.057429377,0.008257482,0.030714173,0.020365054,0.17436308,0.11310719,0.18201739,-0.04599372,-0.010402275,0.024801102,-0.0026215608,0.015912369,0.030881891,0.03029406,0.12543897,0.061885778,0.018085051,0.012351583,0.03195753,-0.03782279,-0.04977426,0.03554593,-0.011964072,0.02581371,0.045493305,0.035261545,0.04833621,-0.028180597,0.01624864,-0.044877857,0.07204005,0.008424418,0.056151953,0.011151293,0.0019425289,0.034041632,0.06317628,0.0020927973,0.0053369943,0.03695966,0.0002873307,0.030749558,0.0164027,1.2961201e-05,0.11704473,0.08490679,0.054477613,0.032388296,0.042185966,0.00013934741,0.0035224347,0.0001503178,0.041817892,0.00058045617,0.015665047,0.00020028824,0.002598037,0.031349447,0.063716665,0.03776699,0.002538517,0.030931706,0.0010794082,1.8368495e-05,0.013749425,0.012169428,0.022553414,0.016203659,0.00018691886,0.03054486,0.010030644,0.0090688635,0.0054656398,0.013578128,0.18121055,0.01960806,0.0024359552,0.0016456585,0.01429033,0.03300943,0.06626372
128,0.17301452,0.0055132564,0.02700717,0.054564618,0.001930017,0.08903451,0.028312437,0.015809454,0.14327249,0.016463164,0.04966931,0.03783877,0.029446673,-0.023767645,0.010185388,0.018035572,-0.09360631,-0.010642199,0.09273931,0.049158007,0.05208359,-0.0016072601,0.085335046,0.042975295,-0.024681218,0.02523512,0.019117385,0.039956942,0.025382392,0.02420143,0.030351738,0.055787515,-0.017560929,0.044002496,0.13154542,0.06842212,0.013301505,0.036170762,0.0012400225,-0.06754732,-0.009093031,-0.050655313,-0.009138893,0.08653368,-0.0019137524,0.041750394,0.066068284,0.036347657,0.0639638,0.006707359,-0.026948912,0.03315509,0.0051692575,0.003156832,0.099606425,0.10679721,0.05906204,0.06055832,-0.020709869,-0.017455228,0.05682994,0.0164027,0.0269782,0.085059986,0.106039464,0.03684684,0.023476984,0.03422978,0.015989609,0.01125584,0.0113697825,0.059560448,0.0066999244,-0.039261118,0.04318611,0.026568234,0.011015315,0.03864926,0.048745766,-0.03205524,0.07636749,0.02626277,-0.015049494,0.0336629,-0.010063982,0.0036492087,0.02924385,-0.013148227,0.018559761,0.009904021,0.03886871,0.03489373,0.011970969,0.22725436,-0.008835824,-0.012819509,-0.012064244,0.021658033,-0.0009336546,0.077236146,0.16601197,5.5991104e-06,0.009560306,0.0077079106,0.049313884,0.19223633,0.03264127,0.03903456,0.11462854,0.0138785355,0.030113066,0.03783877,0.0045767156,0.0005432154,0.0009498174,0.013617661,0.054702822,0.027541546,0.01985989,0.035346113,0.051850174,0.0009773687,0.013956584,0.01347322,0.031624798,0.0035446703,0.011864583,0.030496087,0.02603646,0.012440508,0.035392568,0.00017165134,0.009876207,0.013486778,2.729987e-05,0.0012928353,0.0035233828,0.0002222122,0.012085248,0.00023323351,0.045794938,0.019550033,0.0071780314,0.05508145,0.028575813,0.007885,0.073764145,0.0032803735,0.0056131887,0.042986654
129,0.015151581,0.021788765,-0.025249708,0.0737357,-0.0023818742,0.029698953,0.012112116,-0.026629522,-0.025304772,0.04135246,0.047276255,0.09593329,0.06794198,0.089089416,0.20361169,0.002943436,0.014307963,-0.0027097436,0.041146077,0.07755567,-0.010397989,0.026875712,7.951538e-05,-0.07691462,0.17468435,0.092110574,0.01737376,0.07530876,0.006734238,0.033047546,-0.013971118,-0.035080194,0.0065478384,0.11803713,0.14479089,0.049121242,0.018892152,-0.010087887,-0.014747814,-0.028476771,0.018892035,0.048885003,0.008541908,0.082063556,0.026147172,-0.026154993,-0.04197206,-0.0028697061,0.012061022,0.10332708,0.17301452,0.0055132564,0.02700717,0.054564618,0.001930017,0.08903451,0.028312437,0.015809454,0.14327249,0.016463164,0.04966931,0.03783877,0.029446673,-0.023767645,0.010185388,0.018035572,-0.09360631,-0.010642199,0.09273931,0.049158007,0.05208359,-0.0016072601,0.085335046,0.042975295,-0.024681218,0.02523512,0.019117385,0.039956942,0.025382392,0.02420143,0.030351738,0.055787515,-0.017560929,0.044002496,0.13154542,0.06842212,0.013301505,0.036170762,0.0012400225,-0.06754732,-0.009093031,-0.050655313,-0.009138893,0.08653368,-0.0019137524,0.041750394,0.066068284,0.036347657,0.0639638,0.006707359,0.0006911197,0.012230071,7.794844e-05,0.06307434,0.010674988,0.075181216,0.016941432,0.0118808085,0.0019404569,0.027848873,0.04633105,0.09593329,0.06827858,0.00019460825,0.16374034,0.0019865597,0.021941124,0.012466125,0.0022996964,0.075334296,0.0055929613,0.040379297,7.4171454e-05,0.021693353,0.08263705,0.058467854,0.03092779,0.030387128,0.008148157,0.0001529783,0.027569475,0.007906378,0.038927685,0.0007533514,0.015504739,0.03874947,0.01841955,0.00030329137,0.002073546,0.006512434,0.032590475,0.04025204,0.0007291588,0.03377382,0.004176564,0.001487998,0.00028457926,0.0069766142,0.0013174267,0.00069489784
130,-0.023934903,0.01817785,0.025962653,0.14279637,0.012762841,-0.009625891,-0.05365937,-0.02058249,0.0045740562,-0.0056410003,-0.00027480535,0.013405906,0.09839909,-0.04055201,0.08896005,0.029252522,-0.07929544,0.03847145,0.08826442,0.023680896,-0.0004181224,0.016287617,0.085760415,-0.022914333,0.04563866,0.08302113,0.039146587,-0.0011447128,0.041822847,0.033942938,0.0059438366,-0.021339152,-0.011087364,0.049069427,0.02370583,0.13400558,-0.008439353,0.12570933,0.016718224,-0.013604797,-0.006991467,0.01896882,-0.028639644,0.024310753,0.0039112098,0.23316018,0.007475905,0.06587173,0.013904117,0.14908473,0.015151581,0.021788765,-0.025249708,0.0737357,-0.0023818742,0.029698953,0.012112116,-0.026629522,-0.025304772,0.04135246,0.047276255,0.09593329,0.06794198,0.089089416,0.20361169,0.002943436,0.014307963,-0.0027097436,0.041146077,0.07755567,-0.010397989,0.026875712,7.951538e-05,-0.07691462,0.17468435,0.092110574,0.01737376,0.07530876,0.006734238,0.033047546,-0.013971118,-0.035080194,0.0065478384,0.11803713,0.14479089,0.049121242,0.018892152,-0.010087887,-0.014747814,-0.028476771,0.018892035,0.048885003,0.008541908,0.082063556,0.026147172,-0.026154993,-0.04197206,-0.0028697061,0.012061022,0.10332708,0.0017635373,0.0094909705,0.001520151,0.14521675,0.043126132,0.0040326477,0.00043022833,0.00062966754,0.003630796,0.006983854,0.022778388,0.013405906,0.083067164,4.085389e-05,0.00033127127,0.042326108,0.0010700015,0.03148589,0.0026491378,0.013843214,0.0025971332,0.0036627636,0.033130337,0.0011852296,0.022505872,0.0010834959,0.031411696,0.019575449,5.533646e-05,0.0067562135,0.020661227,0.008392237,0.005310748,0.0064908583,0.018581476,0.06609455,0.0030872442,0.061750248,0.05768704,0.00010325746,0.0023597744,0.025453117,0.0074183973,5.0141854e-05,0.00018278231,0.16013582,0.009767941,0.0499119,0.013293026,0.09349294
131,0.011195482,0.031223182,0.037615724,0.018413834,0.008606114,0.007198273,-0.04021012,-0.005223339,-0.008425924,0.014374707,-0.017266748,0.013711309,0.0023494177,-0.028489944,0.053765148,0.003216388,0.07095062,0.013513559,0.061167356,-0.019545035,0.06627792,0.031099848,-0.011303061,0.07555241,0.050805595,0.056116387,0.034349926,0.015729757,-0.01629786,0.009170129,0.029487535,0.06522244,0.020577371,0.12869811,0.1032499,0.013333872,-0.018361982,0.0014868705,-0.020300932,-0.017862597,0.054172657,0.02301402,-0.015323207,0.29842067,-0.020998748,0.018013835,-0.002700597,0.0776401,0.029862117,-0.006567773,-0.023934903,0.01817785,0.025962653,0.14279637,0.012762841,-0.009625891,-0.05365937,-0.02058249,0.0045740562,-0.0056410003,-0.00027480535,0.013405906,0.09839909,-0.04055201,0.08896005,0.029252522,-0.07929544,0.03847145,0.08826442,0.023680896,-0.0004181224,0.016287617,0.085760415,-0.022914333,0.04563866,0.08302113,0.039146587,-0.0011447128,0.041822847,0.033942938,0.0059438366,-0.021339152,-0.011087364,0.049069427,0.02370583,0.13400558,-0.008439353,0.12570933,0.016718224,-0.013604797,-0.006991467,0.01896882,-0.028639644,0.024310753,0.0039112098,0.23316018,0.007475905,0.06587173,0.013904117,0.14908473,0.0001697609,0.011649889,0.028131312,0.019616153,0.0051740287,0.008766748,0.03128121,1.26764835e-05,9.2517475e-05,0.001393381,0.021526212,0.013711309,0.05397787,0.011470515,0.00025428995,0.005171993,0.015371622,0.016485477,0.010365847,0.0013758679,0.06975395,0.044081174,0.0079113515,0.08055643,0.0001838917,0.00021389242,0.015703727,0.027424728,0.018943349,0.007431289,0.056012888,0.13278304,0.059946224,0.00030002155,0.0011878094,0.01834629,0.0010344982,0.013886554,0.0076503167,0.022449704,0.023529563,0.02394122,0.021818507,0.11172959,0.003918357,0.035480037,0.03345139,0.10092362,0.04147746,0.0030454998
132,0.08504529,0.04906498,0.100487985,0.02472072,0.015408498,0.027939979,0.055828527,-0.0021675732,0.07679253,0.01991956,0.033964876,0.0005667617,-0.028401835,0.012583864,0.04772074,0.16788296,-0.14711782,0.036158595,0.044411592,-0.0013272474,-0.0047175596,-0.017330011,0.093604915,0.0019415617,0.07964763,0.036635667,0.009560401,0.006680228,0.060424756,0.012617979,0.05502662,0.060867265,0.009863783,0.08631469,0.1131083,0.016220191,0.02682252,0.07136729,0.093062215,0.011659961,-0.0031419063,0.0356436,-0.050652344,0.0041853995,0.059376795,0.05211886,0.023512155,0.015734581,0.00050377054,0.06460752,0.011195482,0.031223182,0.037615724,0.018413834,0.008606114,0.007198273,-0.04021012,-0.005223339,-0.008425924,0.014374707,-0.017266748,0.013711309,0.0023494177,-0.028489944,0.053765148,0.003216388,0.07095062,0.013513559,0.061167356,-0.019545035,0.06627792,0.031099848,-0.011303061,0.07555241,0.050805595,0.056116387,0.034349926,0.015729757,-0.01629786,0.009170129,0.029487535,0.06522244,0.020577371,0.12869811,0.1032499,0.013333872,-0.018361982,0.0014868705,-0.020300932,-0.017862597,0.054172657,0.02301402,-0.015323207,0.29842067,-0.020998748,0.018013835,-0.002700597,0.0776401,0.029862117,-0.006567773,0.055738058,0.031890016,0.08898097,0.011720798,0.001062523,0.035842173,0.025983108,0.0055904975,0.09289682,0.001111697,0.042712383,0.0005667617,0.00045226808,0.0030404767,0.042161994,0.15738359,0.042170815,0.050902363,0.024514418,0.008806064,0.0027479695,0.0014778511,0.017634274,0.012124367,0.019274846,0.028605303,0.025395807,0.0037045118,0.054802325,0.044865567,0.08713264,0.010323462,0.013671801,0.06152303,0.0029187573,0.006708505,0.031196274,0.0015529416,0.0970774,0.0073501673,0.00043747286,0.041658647,7.7385186e-05,0.0021527032,0.073564805,0.12010659,0.0151231745,0.00055637455,0.0058359327,0.015582762
133,0.03148532,0.033705246,0.03279877,0.040676244,-0.042323634,0.016381864,-0.044603687,-0.005158942,0.05986259,0.07646571,0.11472709,0.019576753,-0.0011101111,0.055937015,0.033047225,-0.010289365,0.0019141592,-0.0077348575,0.15706038,-0.00030974665,0.043717407,-0.02566438,0.026316356,-0.018020904,0.03815619,-0.013762149,0.008848738,0.095891565,-0.030939674,0.03145834,0.11413597,-0.034382425,0.003436096,0.2019555,0.11027479,0.023472862,0.060681578,-0.007947212,0.011151481,-0.13621856,0.010638898,-0.015624864,0.083516315,0.04212383,-0.09798021,0.04920303,-0.06593022,-0.025366494,0.09445678,0.08403136,0.08504529,0.04906498,0.100487985,0.02472072,0.015408498,0.027939979,0.055828527,-0.0021675732,0.07679253,0.01991956,0.033964876,0.0005667617,-0.028401835,0.012583864,0.04772074,0.16788296,-0.14711782,0.036158595,0.044411592,-0.0013272474,-0.0047175596,-0.017330011,0.093604915,0.0019415617,0.07964763,0.036635667,0.009560401,0.006680228,0.060424756,0.012617979,0.05502662,0.060867265,0.009863783,0.08631469,0.1131083,0.016220191,0.02682252,0.07136729,0.093062215,0.011659961,-0.0031419063,0.0356436,-0.050652344,0.0041853995,0.059376795,0.05211886,0.023512155,0.015734581,0.00050377054,0.06460752,0.010929722,0.028925044,0.014976972,0.017227542,0.0005504772,0.0380561,6.895723e-05,0.01653,0.032595553,0.026221717,0.0031734223,0.019576753,0.0037705728,0.0030879444,0.034915164,0.019399032,0.00090280996,0.019778453,0.042222347,0.00093554525,0.043843348,0.024579613,0.010621869,0.03081073,0.008875465,0.00015538701,0.00040372135,0.0045656785,0.016396472,0.006293662,0.11916806,0.010078523,0.05371412,0.0779906,0.0029944708,0.01240734,0.004904746,0.0014815124,0.0041927127,0.024494346,0.0036341934,0.02831647,0.020457603,5.2938627e-05,0.011887449,0.028442068,0.0060577416,0.0011403352,0.07465681,0.014809324
134,0.11447622,0.016691346,0.044023648,0.08175559,-0.021526096,0.014447783,-0.035238888,-0.043438166,-0.037683602,0.021443095,0.036290582,0.06259883,0.034078494,0.09146179,0.1414741,0.072790146,0.005032733,-0.054013766,-3.835531e-05,0.012057133,0.07033685,0.13400832,0.067605466,-0.02937923,0.06476972,0.08614803,0.077559546,0.04460895,0.107277095,0.04213218,-0.03930714,-0.06529509,0.018781286,0.14949982,-0.005722872,-0.042218193,0.05369687,0.020568496,0.014438618,0.012279796,0.008064944,0.07264088,0.044753935,0.0114886165,0.048150457,0.062301975,0.033382624,-0.007699059,-0.01481406,0.07221475,0.03148532,0.033705246,0.03279877,0.040676244,-0.042323634,0.016381864,-0.044603687,-0.005158942,0.05986259,0.07646571,0.11472709,0.019576753,-0.0011101111,0.055937015,0.033047225,-0.010289365,0.0019141592,-0.0077348575,0.15706038,-0.00030974665,0.043717407,-0.02566438,0.026316356,-0.018020904,0.03815619,-0.013762149,0.008848738,0.095891565,-0.030939674,0.03145834,0.11413597,-0.034382425,0.003436096,0.2019555,0.11027479,0.023472862,0.060681578,-0.007947212,0.011151481,-0.13621856,0.010638898,-0.015624864,0.083516315,0.04212383,-0.09798021,0.04920303,-0.06593022,-0.025366494,0.09445678,0.08403136,0.04908673,0.012266978,0.05183608,0.06748244,0.0006339301,0.0014768979,0.008030812,0.014870232,0.019345667,0.005043709,0.010539419,0.06259883,0.019659063,0.01374705,0.0051141456,0.023800042,0.12720662,0.003054221,1.5192013e-05,0.0037413256,0.09395104,0.1504077,0.0101608075,0.0020926008,0.003103021,0.07691471,0.023634646,0.03997685,0.040663514,0.010019702,0.012345621,0.00074689667,0.047574613,0.026889384,5.2134656e-05,9.873882e-05,0.040821288,0.017979639,0.019055279,0.010944986,0.0035663045,0.0054933117,0.05965963,0.0029119942,0.006801754,1.5369837e-05,0.037744995,0.0031463285,0.04510429,0.006753983
135,0.014251577,0.03987885,0.068293534,0.0055367798,0.018892124,0.008287225,-0.035132796,0.010071088,0.041192327,0.022016216,0.048865832,0.001113436,0.0484802,-0.03828582,0.04963001,0.0073641688,-0.07081662,0.10196251,0.00978408,0.044691484,0.013303768,-0.00095994584,0.03974866,-0.07250094,0.14187557,0.054766797,0.060625643,0.011086155,0.015578967,-0.02339753,0.031037468,0.0010549612,-0.06431729,0.072864026,0.0416395,0.054669574,0.024993114,0.10743249,-0.02398414,-0.06244717,0.0112182405,0.064847484,0.0053122197,0.14788862,-0.015072818,0.08143283,0.012091697,0.0965597,0.013753807,-0.014508582,0.11447622,0.016691346,0.044023648,0.08175559,-0.021526096,0.014447783,-0.035238888,-0.043438166,-0.037683602,0.021443095,0.036290582,0.06259883,0.034078494,0.09146179,0.1414741,0.072790146,0.005032733,-0.054013766,-3.835531e-05,0.012057133,0.07033685,0.13400832,0.067605466,-0.02937923,0.06476972,0.08614803,0.077559546,0.04460895,0.107277095,0.04213218,-0.03930714,-0.06529509,0.018781286,0.14949982,-0.005722872,-0.042218193,0.05369687,0.020568496,0.014438618,0.012279796,0.008064944,0.07264088,0.044753935,0.0114886165,0.048150457,0.062301975,0.033382624,-0.007699059,-0.01481406,0.07221475,0.016314982,0.001099076,0.031973094,0.01891019,0.027782628,0.0047480687,0.00056261604,0.007109309,0.030607177,4.392445e-06,0.0026615714,0.001113436,0.030978136,0.0050022597,0.00013128774,0.031439397,0.015590987,0.08230894,0.020300858,0.026245508,0.009600253,0.021051878,0.000992083,0.0058032623,0.071341366,0.006428134,0.02679897,0.00860817,0.0033364792,7.739999e-06,0.06241021,0.045498196,0.00056055584,0.037295315,0.02649584,0.014218796,0.0018909825,0.029632458,0.00018519159,0.043037612,0.004306538,0.02137945,0.006109376,0.04605983,0.006775963,0.014004702,0.013607803,0.034697667,0.00039001778,0.0001701104
136,0.09306142,0.051781558,0.040855072,0.027208708,0.025973234,-0.0011986,-0.09805256,-0.0037488732,0.0038915537,0.087601095,-0.0034595085,0.024050744,-0.049947474,0.014350144,0.03321924,0.039022665,0.0049424097,0.014256878,0.046890024,-0.01663923,0.000330979,0.0012301542,0.11486437,0.024225764,0.024584198,0.25947037,0.028757721,-0.032825366,-0.059515994,0.107252605,-0.036935877,-0.033063993,0.012462558,0.10505354,0.17265509,0.024246976,0.0531845,0.0476859,-0.010302704,0.012287445,0.041107826,0.05270157,-0.0019032625,0.07475334,0.0019042687,-0.016884541,-0.0075458623,0.012461312,-0.024792144,0.019363929,0.014251577,0.03987885,0.068293534,0.0055367798,0.018892124,0.008287225,-0.035132796,0.010071088,0.041192327,0.022016216,0.048865832,0.001113436,0.0484802,-0.03828582,0.04963001,0.0073641688,-0.07081662,0.10196251,0.00978408,0.044691484,0.013303768,-0.00095994584,0.03974866,-0.07250094,0.14187557,0.054766797,0.060625643,0.011086155,0.015578967,-0.02339753,0.031037468,0.0010549612,-0.06431729,0.072864026,0.0416395,0.054669574,0.024993114,0.10743249,-0.02398414,-0.06244717,0.0112182405,0.064847484,0.0053122197,0.14788862,-0.015072818,0.08143283,0.012091697,0.0965597,0.013753807,-0.014508582,0.051378243,0.021468738,0.008431332,0.0022337406,0.07524774,0.012391075,0.002922266,0.027765283,0.010477886,0.053454325,0.0046019508,0.024050744,0.010263246,0.011117178,0.031617112,0.031486258,0.07751521,0.029775612,0.0028736615,0.0058879233,0.0037694308,0.03537692,0.07037478,0.019652788,0.00022272949,0.23467356,0.004452451,0.003296132,0.005717817,0.054016896,0.00025385036,0.0036581995,0.016312644,0.006871769,0.0033890812,0.009846327,0.057215232,0.0035586273,0.0020957058,0.06546965,0.02104454,0.051754612,0.0051796245,0.0020073398,0.008797167,5.0807797e-05,0.03347157,0.039799407,0.002287829,0.004687064
