,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30
10,0.053549908,0.00076199695,-0.07053804,0.23504099,-0.0041227555,-0.012432758,0.01618726,-0.15673114,0.06216866,-0.00015792926,-0.004646138,-0.07537144,-0.013758721,-0.008207075,0.1651718,-0.021610036,-0.10361132,0.024516962,0.24285778,0.052837282,-0.033811834,-0.055110574,0.08364592,0.0010265228,0.0020741513,-0.0049227104,-0.01961311,0.16509795,-0.18816796,0.054453254,0.19830458,0.053549908,0.010291625,0.00603349,0.003604266,0.0013835935,0.051560346,0.0038209406,0.0018021133,0.00014598772,0.0020357303,0.000118675955,0.00044007835,0.0005153173,0.017976515,0.053501103,0.00012872583,0.00013657531,0.013041557,0.07300887,0.006874258,0.027809832,0.016798245,0.0065122065,0.0041272533,0.010173575,0.00014184431,0.05115185,0.04507692,0.023113983,0.002416545,0.023708511
11,0.01359318,-0.005654298,0.07965809,-0.04443586,0.06437274,0.07903,0.049120467,-0.032454178,0.21603054,0.033787757,0.031578805,-0.06775498,0.07882022,0.041781165,-0.114450455,0.046980705,-0.12920555,0.051531836,0.1133791,0.0721412,0.11468956,0.018938392,0.020785552,0.08592077,0.034249227,-0.053754058,-0.057238102,0.1612182,-0.03259823,-0.1418624,-0.2412925,0.01359318,0.07184519,0.054499265,0.021143073,0.05673106,0.015109783,1.4377262e-05,0.013337083,0.13539274,0.008616033,0.07032855,0.061967947,0.0017793529,0.028980099,0.020296276,0.049042083,0.013869964,0.013555099,0.0033160418,0.0060651996,0.0031202591,0.0043836716,0.007576983,0.013913156,0.032696597,0.0044657416,0.0041774046,0.07268127,0.011344078,4.2165662e-05,0.00077339384
12,0.00018795197,-0.049913287,0.16414881,0.12181495,0.0688448,-0.048904497,-0.150278,-0.033250615,-0.041140478,0.105436854,-0.015732715,0.09754306,-0.047226917,0.012882573,0.048799515,0.034746423,0.050476782,0.29688966,-0.09163493,0.09676957,-0.02829454,0.12755862,0.11906785,0.25648433,-0.059457984,-0.22542381,-0.0035737313,0.01586105,-0.10480052,0.21986952,0.0087580085,0.00018795197,0.00026092443,0.0137706455,0.045772444,0.06514869,0.008518363,0.00093659223,0.11202718,1.3890156e-06,0.01010056,0.00935439,0.027343782,0.00896282,0.0024356071,0.015190864,0.0025600528,0.00079511583,0.0144235,0.001930431,0.0041406495,0.012204597,0.037266158,0.1762433,0.047164805,0.011550921,0.018660681,0.00016967504,0.011194467,0.0016668118,0.060049467,0.067574024
13,0.024113972,0.0011460483,0.15102589,-0.23464571,0.050399125,0.025244543,0.07792535,-0.022818342,0.05979882,0.21965224,-0.017806157,-0.16806163,-0.20628516,-0.0002395314,-0.042216145,0.034477822,-0.1041088,0.08027693,0.05371408,0.05396941,0.08062838,0.2491247,0.0198161,0.11064532,-0.061905317,0.10185875,-0.08664528,-0.01886387,0.31500426,-0.17415711,-0.14817818,0.024113972,0.03704004,0.0022341416,0.0029094338,0.023755178,0.054051768,0.00056357484,0.017411675,0.019868806,0.0031806806,0.00014083838,0.00079235074,0.0019655367,0.00045588159,0.021070734,5.542222e-05,0.00034650165,0.00036810516,0.09820058,0.0010685042,0.18696965,0.04065349,0.10159327,0.026895605,0.0043712035,0.0392493,0.013840131,0.0007660704,0.049702168,0.0052694613,5.188462e-05
14,0.030199865,0.00046529295,0.22016755,-0.06094835,-0.015246439,-0.06832858,-0.04779432,0.013797188,0.08827096,0.14747377,0.009369522,-0.03431939,-0.089204654,0.060601663,0.29479113,0.06335896,0.098737374,0.10252171,0.0012336362,0.041241523,-0.1518066,0.19863784,-0.010956102,0.12003377,-0.11399865,-0.038445476,0.1096911,-0.029577792,-0.10547894,0.121374086,0.027493734,0.030199865,7.222266e-05,0.006285094,0.0053824782,5.7519017e-05,7.1648785e-05,0.06080158,0.016881945,0.0031270068,0.0050461083,0.009172987,0.00020424646,3.862269e-06,0.0579456,0.096365035,0.038159396,0.037380785,0.0005118744,0.0033488933,0.0084654465,0.016476132,0.030442508,9.576636e-06,0.041323107,0.019276034,0.030907277,0.013555394,0.0009837421,0.0018286129,0.018311393,0.00021971637
15,0.020153774,0.035446636,-0.05611917,-0.18541047,0.03800082,0.100675166,0.09732106,-0.04257629,0.22726738,0.1541684,0.01637639,-0.0017233193,-0.14537708,-0.14803213,0.08621968,0.021644695,-0.19026183,-0.04355232,0.073455065,0.04285213,-0.0127280485,0.15601425,0.048024617,0.099057846,-0.09659878,0.016692806,0.011328954,0.08652228,0.0075814575,-0.26865014,0.04926102,0.020153774,0.0045482656,0.0014231855,0.08221384,0.01645602,0.026144944,0.03105633,0.00203617,0.039077662,0.027488172,0.00092720357,0.092189424,0.00068394066,0.003777222,0.015213734,0.029267915,0.005156378,0.038127962,0.05764844,0.00494152,0.0034699684,0.008619353,0.03464325,0.08632999,0.023867846,0.0060014618,0.054063782,0.08296181,0.10475847,0.01893821,0.005469188
16,0.005293098,0.13088071,0.011967242,0.089197345,-0.14061286,0.18455414,-0.06468545,-0.043097585,0.13973124,-0.025193773,0.051328685,-0.10292424,-0.06105113,-0.065233536,0.2828057,0.031930897,0.06002547,0.017223291,0.020401405,0.028680349,-0.06955665,-0.02051775,0.04391175,0.08689795,-0.06390505,0.035537865,0.06408506,0.12509641,-0.21482381,0.108206704,0.0069221864,0.005293098,0.03195908,0.007935569,0.019714868,0.0047082836,0.16327699,0.059475113,0.013670331,0.038746074,0.006404205,0.0018678724,0.0017473827,0.0087475125,0.017748097,0.013120706,0.012930489,0.05380311,0.0019701042,0.0049861236,0.003543097,0.0033975365,0.019642295,0.06021642,0.011785502,0.0013751265,0.0019131786,0.00878087,0.027711019,0.012368692,0.09290551,0.0001699337
17,0.036281634,-0.03677815,-0.14084314,-0.1255555,-0.065912664,0.1049096,-0.053730886,-0.04664378,0.20515618,-0.07028145,-0.029749917,-0.107700735,0.035237316,-0.22460084,0.023582712,-0.051596858,-0.21352118,-0.013364041,0.09506636,0.07369396,0.11342114,0.062142525,0.049774773,0.0750196,-0.12522995,0.05729737,-0.113068014,0.089696005,-0.21343851,-0.1275183,0.038483787,0.036281634,0.033554498,0.00030366742,0.02669399,0.0015414362,3.686857e-05,0.016828764,0.0007843289,0.0025354193,0.014674924,0.005416407,0.04160482,8.897739e-07,0.003495733,0.009208506,0.018709572,0.01863831,0.004805071,0.042789698,0.020986121,0.008283511,0.000444899,0.04559232,0.018331839,0.006747635,0.0984403,0.020765426,0.0032274432,0.0027216007,0.055737816,0.029419664
18,0.0019624336,0.028662685,-0.024472307,0.12494473,-0.15135586,0.02579106,-0.076873876,-0.066950254,0.084318735,-0.09448898,0.07407465,0.17883727,-0.0028473772,-0.015098673,0.2015264,-0.032908753,0.011156195,0.12075152,0.0684373,0.020951003,0.020846093,-0.06744869,0.005651848,0.07774591,0.07010259,-0.10792529,-0.057813473,0.03454669,-0.119522184,0.08359599,0.15149164,0.0019624336,0.04475977,0.013333903,0.008548979,0.0051363697,0.029252056,0.121847264,0.01171271,0.0063688904,0.0008667724,0.08212319,0.14393127,0.013100291,2.7163805e-05,0.016532922,4.7577632e-05,2.7695145e-05,0.010699888,0.013485859,0.0038763052,0.004458116,0.018246997,0.0030635125,0.007531902,0.05015993,0.009174755,0.005062126,0.0017762118,0.036921863,0.00065762934,0.009872766
19,0.0024131245,7.865392e-05,0.09926637,-0.05730745,0.036290534,0.02118269,0.14858562,-0.0010455139,0.09403138,0.01514053,-0.0020730249,-0.16509514,0.021038698,-0.05930528,0.0058608465,-0.04792984,-0.0070729703,0.05199174,-0.012875255,-0.0070966617,0.18451937,-0.07781987,0.0075765615,0.19820397,0.008352629,-0.0091049215,-0.13799895,0.1974645,0.15710233,-0.016341444,-0.10622086,0.0024131245,0.004760122,4.735997e-05,0.00086201093,0.022337064,0.0027433424,0.13596289,0.018117119,0.008357871,0.00240019,0.00026770914,0.0019657197,0.018277371,0.0044239475,0.04736023,0.027748091,0.057968274,0.0009583104,0.001778778,0.0002667322,8.761723e-05,0.0015847161,0.017729502,0.1317891,0.011883306,0.00023245897,0.011878425,0.08010408,0.027521769,0.0018043559,0.019778501
20,0.0007806997,-0.12906563,0.24416232,0.009101912,-0.09174859,-0.04819878,0.20433696,-0.057787888,0.16864282,0.21164426,-0.07277251,0.10732947,0.04304718,0.027587848,0.06820083,0.09741208,0.0055531114,0.07078484,0.036194198,0.13294381,0.07218393,0.1539094,0.09692539,0.11489338,0.016599147,-0.07040566,0.01586953,-0.030280989,-0.06959123,0.022335121,0.0652045,0.0007806997,0.01838774,0.049240768,0.039649628,0.011010162,0.0011221743,0.29421797,0.011517264,0.071162865,0.04811203,0.0009541765,0.011915416,0.004618618,0.01662194,0.053449027,0.07926681,0.06847829,6.219517e-05,0.007963621,0.008876715,5.059311e-06,0.0022791345,0.08659838,2.2515185e-05,0.026453791,0.11135328,0.025852371,0.010298007,0.019280402,0.015967267,0.0026587667
21,0.029982496,0.11003353,0.10264464,-0.06071406,0.030135766,0.017523445,-0.0014226446,-0.020760924,0.12549077,0.23052146,0.054717652,-0.07917392,-0.13932756,-0.024551503,-0.02953998,-0.018276429,0.04880663,0.11541164,0.0038423315,0.06619713,-0.10062974,0.1288459,-0.05109881,0.08877181,0.02827758,0.08145406,0.09551404,0.10332902,-0.023360193,-0.016016643,0.057070147,0.029982496,0.014806508,0.01265594,0.002990163,0.038396113,0.0025089514,0.0132030165,0.026190616,0.0691465,0.008831668,0.007104144,0.025904018,0.010407935,0.005261617,0.0095460685,0.027597865,0.02513509,0.024077116,0.025295168,0.0021039185,0.00033631793,0.011062413,0.008090305,0.0033141489,0.00540574,0.0044371546,6.232086e-05,0.00037971322,0.022025477,0.031685058,0.06579024
22,0.038894895,0.01478089,-0.037042122,0.049713895,0.0017362098,0.14640066,0.09422372,-0.073037185,0.09507041,0.08005435,-0.015959805,-0.16240126,-0.046395432,0.079960555,0.110298835,0.14780354,-0.15130171,-0.075149395,0.09133831,0.06602702,-0.18443568,0.1786112,0.19688332,-0.07351689,-0.12928392,0.12972623,0.045239374,0.14721377,-0.030445876,0.019822195,-0.01306141,0.038894895,0.04765072,0.0060528875,0.033753164,0.0006920482,0.060043402,0.02569537,0.00074531895,0.024727464,0.006743975,0.00047511133,0.0972595,1.8587418e-05,0.05443361,0.00066384696,0.13273567,0.011249615,0.015960418,0.038207524,0.0023807676,0.003012852,0.0008171284,0.14476852,0.0024851947,0.024811309,0.04063306,0.037750233,0.05470321,0.03019463,0.024511177,0.00038498614
23,0.010635817,0.0664715,-0.16420923,-0.11876484,0.04053299,-0.04473874,-0.04731399,-0.12891068,0.0849807,-0.047857434,0.053950284,0.04213118,-0.008757383,-0.13881236,0.046527628,0.010722916,-0.14707206,0.14806192,0.07135294,0.07499139,-0.07256757,0.16605526,0.018667303,0.21817493,-0.06740584,0.16983014,0.0215321,0.071381845,-0.27363682,-0.049678043,0.02314718,0.010635817,0.020791825,1.9082168e-07,0.0012654227,0.0013689662,0.0026035535,0.014417453,0.0028242052,0.0017266126,0.019577725,0.031110447,0.085415065,0.012180023,0.026920578,0.0043703094,0.00985481,0.0057794694,0.05796053,0.016130457,0.006655082,0.053011615,0.09234757,0.08949772,0.012445866,0.072372235,0.13510782,0.05473957,0.075638056,0.0143411225,0.07696208,0.0062900516
24,0.029921887,0.031929422,-0.13469887,-0.022924626,-0.099105164,0.042314984,-0.030015752,-0.14117748,0.2542457,-0.1317267,0.017759442,-0.07591009,0.052547738,0.06360702,0.28059995,0.021920256,-0.011797851,0.0040034577,0.020444825,0.009408288,0.043469295,-0.020906165,0.027520152,0.114511624,-0.09339221,-0.053608134,-0.13577452,0.11054456,0.19893025,0.024316242,0.114720464,0.029921887,0.0018671599,0.013610984,8.290783e-06,0.0053575244,2.3176538e-06,0.06391154,0.00013752631,0.03697934,0.0016984689,0.00272831,0.0062626,0.023700655,0.0054075876,0.0044435123,0.0016537604,0.010169441,0.0078139715,0.035254735,0.028257243,0.056226395,0.072678365,0.04425876,0.0093323,0.04017664,0.00020558474,0.01837828,0.07196602,0.0682445,0.017261798,0.00023924008
25,0.0003484151,0.016296197,0.24140611,-0.058669575,-0.021114027,-0.060339622,-0.008955681,-0.05439815,0.17084599,0.044878744,0.035977207,0.055717498,0.12595302,-0.09661328,0.06259388,-0.03285441,-0.12583226,0.028026577,0.10122654,0.01777641,0.19540592,-0.094963595,0.08493446,0.21646005,-0.048119724,-0.110131666,-0.13301408,0.019017879,-0.17888008,-0.09576449,0.07935975,0.0003484151,0.066706054,0.08117812,0.002757006,0.0023365451,0.03502766,0.0008608818,0.025574641,9.426199e-05,5.3153017e-05,0.061182138,8.385939e-05,0.076419406,0.0052155782,0.002865065,0.01669817,0.0008784848,0.015373007,0.020872202,0.00061870547,0.014420053,0.0008561896,0.058517367,0.04740994,0.0024366812,0.0073406687,0.0041840016,0.009712615,0.0011779759,0.005302459,0.00063833356
26,0.0026047972,-0.026840083,0.12907648,0.057164557,-0.06968102,0.08872901,-0.101733424,0.08113103,0.15258732,0.1714398,-0.013469868,0.1292056,0.011444093,0.05857046,0.044190757,-0.0013208268,-0.0041732853,0.042088866,0.074599296,0.06834146,0.0742922,0.17370024,-0.018595045,0.12315248,0.021854512,-0.12834214,0.12949261,0.074960805,-0.026486577,0.05759586,0.110017896,0.0026047972,0.0067962566,0.0011211655,0.010559908,0.07284236,0.119232275,0.0033215338,0.12412329,0.06812619,0.00014819844,0.003348301,0.008073742,0.0007172568,0.016071307,0.024444701,0.009236187,0.01151693,0.00048241703,0.06295238,0.0074752923,0.002252521,0.087466374,0.018048724,0.029965814,0.00090038043,0.028587906,0.10327225,0.06655786,2.7840546e-05,0.0060252114,0.08252899
27,0.0105841495,0.13425034,0.1560252,0.06420272,-0.005121199,0.19564745,0.0132999625,-0.115634695,0.06176072,0.2162051,0.06742063,-0.22217287,-0.21979018,-0.056158938,0.072147794,0.001591634,0.007071605,0.05863868,-0.009581666,0.074749425,-0.14913897,0.06334978,0.07315594,-0.037205126,-0.00079258723,0.14291215,0.06615367,0.14043015,-0.06881147,-0.027217647,-0.083501615,0.0105841495,0.0038418507,0.009607243,0.0007030051,0.006125378,0.12497336,0.00084145594,0.007682933,0.04226017,0.0010232541,0.002216385,0.0023672497,0.0059672385,0.050206058,0.050628185,0.036432143,0.004057467,0.019028787,0.0013145845,0.0016324372,0.0006422413,0.00771922,0.069306545,0.00064058066,3.7891725e-05,0.022618214,0.010234514,0.0005104147,0.00735519,0.00033276758,7.5375494e-05
28,0.0032346777,-0.09503628,-0.06361487,-0.10584507,0.02439613,0.1011322,0.01647601,-0.025313925,0.09284861,-0.02687956,-0.03572821,-0.17221186,0.13789022,0.0031882524,0.010533657,-0.001772475,-0.22205894,0.030257162,0.07472709,0.14182438,-0.012578011,0.35101128,-0.0044350503,0.05498271,-0.16239953,0.049341936,-0.0102139525,0.11995391,-0.1870709,-0.050044227,-0.09384649,0.0032346777,0.013694598,0.09228792,0.0070201457,0.0045536966,0.041230924,0.047330398,0.00039127155,0.003921205,0.014304746,0.018637234,0.09313074,0.07766641,0.08006434,0.009322166,0.00078812457,0.015521615,0.0066034915,0.01068354,0.049458157,0.07824147,0.098772176,0.000121143494,0.009631581,0.025272114,0.016956683,0.0017287169,0.00056187843,0.0034061999,0.006363,0.01165914
29,0.10112763,0.07489425,-0.068558306,0.10788254,-0.009958311,0.023395315,-0.14241344,-0.28436697,0.0738247,0.057250936,0.039036065,0.10021675,-0.19042656,-0.02428573,0.35053176,0.10272727,0.010598264,0.17537636,0.0637819,0.05394914,-0.12446732,0.04542379,0.02418313,0.15778564,-0.05541631,0.043059215,0.03252033,0.038407195,-0.12422294,0.07234839,0.19087686,0.10112763,0.0006231214,0.0034449978,0.013321766,0.000810337,0.10376234,0.008725546,0.0021966286,0.016395556,0.03679144,0.0019005021,0.034648526,0.018663324,0.018003996,0.12761171,0.0905292,0.011017262,0.00353378,0.026216563,0.00094384974,0.003746083,0.10055847,0.0031829348,0.021403557,0.016685277,0.19067036,0.11979047,4.8685985e-07,3.9382747e-05,0.0058436664,0.014323148
30,0.01929111,0.029826831,-0.0105257705,-0.20852743,-0.00334551,0.06832015,0.15997945,0.18901154,0.2757177,-0.035955217,0.020552266,-0.30121362,0.16669416,-0.08800132,0.01798496,0.013644401,0.02936016,0.012995973,-0.0047538467,-0.007290026,0.07513793,0.034469105,0.0101322485,0.17416053,-0.031739764,0.0535183,-0.12278074,0.07775552,0.11364707,-0.18386658,-0.19318998,0.01929111,0.04469474,0.01576984,0.003081404,1.9985716e-06,0.0027270343,0.0658948,0.15523179,2.9412402e-05,4.48678e-07,0.027986221,0.004350489,0.052667536,0.008142369,0.0011239529,0.018623557,0.19141732,8.7617345e-06,0.00047991038,0.00040496874,0.006660682,0.019803075,0.024840692,0.048412353,0.10673488,0.0017723776,0.0031032714,0.010003492,0.031303365,0.07118158,0.000977367
31,0.0015609121,-0.13719375,0.0808524,0.12033577,-0.12060735,-0.003162063,-0.06871586,-0.14789669,0.14139502,0.054510772,-0.01856951,0.22365218,-0.08105649,-0.14442377,0.2432228,0.033153594,-0.040192857,0.06449027,0.060826514,0.031309623,0.08992366,0.17916638,0.05606748,0.007268767,-0.071481004,-0.3388526,0.08867416,-0.037982203,-0.26711297,0.28380102,0.28871945,0.0015609121,0.0026764919,0.009097978,0.021548929,0.003975589,0.0019244894,0.07716326,0.0018388336,0.018563127,0.0010986568,0.05136561,0.0034629058,0.00027966977,5.675604e-05,0.041387413,0.03482635,0.0093064895,0.02315342,0.016460244,0.00020137538,0.015187599,0.18483445,0.038950473,0.00012955359,0.04770042,0.00027909968,0.12771353,0.007861613,0.0748572,0.14981636,0.00481824
32,0.00035679588,0.17341405,0.19131482,-0.18395413,-0.043363027,0.18966219,0.089146905,0.047762312,0.07358604,0.16448635,0.10918085,-0.23803946,-0.19121099,-0.0517101,0.019241013,-0.058395643,0.0049406965,-0.05059559,0.03659636,0.018071506,-0.05515389,0.091793254,-0.0073620914,-0.0028214804,0.05769761,0.26452753,-0.010433392,0.062151648,0.08772327,-0.22004038,-0.247366,0.00035679588,0.004249895,0.047824774,0.0053410633,0.00023810191,0.0627964,0.046987846,0.0685414,0.11776657,0.000661009,0.02459878,0.0017639945,0.009504966,0.010948718,0.0021653762,0.001908031,3.992264e-07,0.016088625,0.004843186,0.012207131,0.01047364,0.075249664,0.004795062,0.0065832534,0.0013938847,0.005306212,0.005959605,6.5454566e-05,0.043184087,0.032123987,0.0028047466
33,0.021034837,-0.023378892,-0.10281118,0.14819679,-0.038861014,0.044913806,-0.1440062,0.07032168,0.14835157,-0.0670789,-0.001390215,-0.07145348,0.05913473,-0.07727589,0.19680172,0.0013233069,-0.074597456,0.043594316,0.040028814,0.10197541,0.0076657664,0.13685992,0.11362471,0.0193172,-0.18088457,-0.10207519,0.0548116,0.17508066,-0.25615233,0.23507154,0.08426148,0.021034837,0.024446415,0.02016751,0.16857345,0.010881087,0.0035069226,0.023759024,0.10627907,0.007878033,0.006811847,0.022522438,0.002670177,0.0056845043,0.021859054,3.7954486e-08,0.02300482,0.0044775116,8.5434454e-05,0.044870477,0.050366096,7.956094e-05,0.0016712914,0.11236449,0.006062209,0.0010243476,0.00089119567,0.00030858314,0.07547166,0.028296186,0.06649841,0.0010286618
