,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t)
118,0.109262764,-0.005484946,0.13080132,-0.0688247,0.012666516,0.1421287,0.0490854,0.16820388,0.27180618,-0.1198222,-0.006283184,0.025857167,-0.06897312,-0.2530498,0.041860968,-0.041675866,0.00041464134,0.06469185,0.072449535,-0.12505808,-0.03650263,-0.0971595,0.118101195,0.19857861,-0.021638129,0.13611953,0.13840488,0.034613203,0.06477134,0.00080681406,0.08098303,-0.035206802,0.06357613,0.07209225,-0.12786388,0.014355931,0.30458787,0.007823595,0.053736232,0.11434762,-0.112588696,0.040710807,-0.097709544,0.09414201,0.063584834,0.14667325,-0.016497098,-0.016629828,0.059140667,-0.040764183,0.051158734,0.13319986,-0.07305109,0.07692127,0.030563205,0.029390572,-0.047864728,-0.009592613,0.11626236,0.00020287931,0.09307891,0.06541826,0.082330264,0.013818829,0.0066057974,0.08527953,0.23116691,0.04422711,0.111703694,0.12210959,0.04984717,0.044306368,0.075348094,-0.06685256,0.0012006334,0.06398152,0.005210762,0.001964041,0.013623886,0.043769613,0.013422826,0.09554431,0.12006226,0.01675347,7.713084e-05,0.008025879,0.004579309,0.00023269498,0.011635183,0.06108684,0.0033554563,0.0063964888,0.060884174,0.0064820927,0.010017806,0.008259271,0.12916581,0.12901105,0.010174799,0.16012779,0.14383925,0.017516073,0.011652301,0.016692622,0.0021473847,0.027815053,0.014721359,0.09038386,0.020435097,0.028152863,0.06709491
119,0.18015671,-0.04688815,-0.017877368,-0.073413745,0.11999261,0.01736561,0.13548166,0.09813847,0.12074905,-0.0917438,0.14735952,0.16618007,-0.060711786,-0.17599079,-0.06177172,-0.24101442,0.0655673,0.014209839,0.014558798,-0.35942814,0.12397899,-0.24360275,-0.034175783,0.01407257,0.0823873,-0.1293466,0.003645409,0.047976956,-0.089596145,-0.18925042,0.045204453,-0.03462944,-0.07089224,0.06681842,-0.1277076,-0.14205106,0.0863651,0.109262764,-0.005484946,0.13080132,-0.0688247,0.012666516,0.1421287,0.0490854,0.16820388,0.27180618,-0.1198222,-0.006283184,0.025857167,-0.06897312,-0.2530498,0.041860968,-0.041675866,0.00041464134,0.06469185,0.072449535,-0.12505808,-0.03650263,-0.0971595,0.118101195,0.19857861,-0.021638129,0.13611953,0.13840488,0.034613203,0.06477134,0.00080681406,0.08098303,-0.035206802,0.06357613,0.07209225,-0.12786388,0.014355931,0.30458787,0.022459287,0.04439175,0.0025431968,0.004321977,0.006012192,0.00045488597,0.0067565218,0.09966225,0.014164605,0.014928118,0.013445352,0.10181752,0.024341771,0.016082685,0.0012358855,0.014382423,0.027105311,0.044851672,0.031227222,6.27405e-05,0.04038888,0.0066079423,0.055065155,0.0010278142,0.06802268,0.00021560448,0.017577024,9.978728e-05,0.00905109,0.00142946,0.015949888,0.032242782,0.00017211701,0.1694751,0.0014285722,2.8685365e-06,0.015061365
120,-0.007828716,0.038840413,-0.07277145,-0.002303914,0.23439676,-0.18102305,0.14218292,-0.074425384,0.077937886,-0.20441326,0.17818487,0.06655238,0.015799426,0.010877993,0.03540184,0.02340809,0.06680046,-0.05732003,0.043573026,-0.3513056,-0.11843376,0.19568872,0.021885682,-0.22604416,0.1117147,-0.16064955,0.17513199,0.0497786,0.09160946,-0.16020705,0.012634575,0.041112643,0.019301001,-0.2187272,-0.04813417,0.04906421,0.039089106,0.18015671,-0.04688815,-0.017877368,-0.073413745,0.11999261,0.01736561,0.13548166,0.09813847,0.12074905,-0.0917438,0.14735952,0.16618007,-0.060711786,-0.17599079,-0.06177172,-0.24101442,0.0655673,0.014209839,0.014558798,-0.35942814,0.12397899,-0.24360275,-0.034175783,0.01407257,0.0823873,-0.1293466,0.003645409,0.047976956,-0.089596145,-0.18925042,0.045204453,-0.03462944,-0.07089224,0.06681842,-0.1277076,-0.14205106,0.0863651,3.6142326e-05,0.016884118,0.017325511,0.0009765618,0.121534064,0.005493648,0.010782862,0.0056644515,4.0367697e-05,0.00090045115,0.0016587604,0.0008523505,0.07890904,0.005802359,0.07530682,0.0017193008,0.0067530815,0.008895582,0.0038110504,0.018614367,0.00022584997,0.019156814,0.04309768,0.0054418636,0.023945427,0.0042310185,0.06537518,0.007988766,0.14870997,0.0014058739,0.0013296605,0.026670463,0.027983807,0.010359468,0.014275177,0.048779696,0.02496175
121,0.113339685,0.09075189,0.12795363,-0.10458307,-0.12913164,0.10113877,0.06606017,0.08191159,0.1509865,0.017732466,-0.07106051,0.007241947,-0.017661944,0.009991564,0.018253682,0.086123325,-0.030809779,0.0492704,0.10005397,-0.050992057,0.07865451,0.078902446,0.14979427,-0.20482041,0.0076829437,-0.02807869,-0.026212204,-0.010016631,0.14110374,0.05342365,0.05803691,-0.03472722,0.090570636,0.016768362,-0.14826483,0.22890675,-0.16422197,-0.007828716,0.038840413,-0.07277145,-0.002303914,0.23439676,-0.18102305,0.14218292,-0.074425384,0.077937886,-0.20441326,0.17818487,0.06655238,0.015799426,0.010877993,0.03540184,0.02340809,0.06680046,-0.05732003,0.043573026,-0.3513056,-0.11843376,0.19568872,0.021885682,-0.22604416,0.1117147,-0.16064955,0.17513199,0.0497786,0.09160946,-0.16020705,0.012634575,0.041112643,0.019301001,-0.2187272,-0.04813417,0.04906421,0.039089106,0.0017140411,0.078071296,0.06711523,0.10354024,0.00509844,0.08261356,0.051623337,0.0017381067,0.010108869,0.002412217,0.05779934,2.3528391e-05,0.056054503,0.039784215,0.0035214475,0.018709717,6.262115e-05,0.023856033,0.0069251447,0.15870285,0.013761584,0.008814176,0.0015644018,6.921086e-07,0.020115698,0.08516265,0.053352673,0.04898257,0.016394522,3.0761883e-05,0.0023413869,0.0031777998,5.9115933e-05,0.02071402,0.00027822208,0.072453804,0.002702698
122,0.19943905,-0.10685523,0.08769597,-0.06244505,0.08539638,0.09194408,-0.034112025,0.07482877,-0.06390258,0.053996824,0.019443266,-0.014369203,0.062557116,-0.054139577,-0.0159382,0.09645373,-0.031230364,0.061720416,0.04176422,0.07413674,0.07894338,-0.0022260882,0.10767949,-0.26260608,0.11363854,0.117501184,0.14149752,0.011871148,-0.08510317,-0.2102243,0.09043438,-0.07531662,-0.02388602,-0.042044424,-0.017708624,0.027505275,0.06530037,0.113339685,0.09075189,0.12795363,-0.10458307,-0.12913164,0.10113877,0.06606017,0.08191159,0.1509865,0.017732466,-0.07106051,0.007241947,-0.017661944,0.009991564,0.018253682,0.086123325,-0.030809779,0.0492704,0.10005397,-0.050992057,0.07865451,0.078902446,0.14979427,-0.20482041,0.0076829437,-0.02807869,-0.026212204,-0.010016631,0.14110374,0.05342365,0.05803691,-0.03472722,0.090570636,0.016768362,-0.14826483,0.22890675,-0.16422197,0.07377658,0.048553947,0.09571224,0.0105625205,0.06087079,0.105355285,0.0048481054,0.049849294,0.013408514,0.00031596096,0.080678046,0.005110862,0.013747911,0.0033850593,0.015970565,0.13480659,0.005518425,0.04612013,0.00784945,0.020415798,0.13186106,0.03352633,0.004401116,0.0022597238,0.06808065,0.040042017,0.21400462,0.020942338,0.061122622,0.012998123,0.0008112399,0.004066218,0.026683366,0.0021165044,0.0041518495,0.002001834,0.012288533
123,-0.021986946,-0.038932007,0.25009713,-0.07918158,0.045513324,-0.16595495,-0.016047914,0.04541952,0.048681065,0.051748466,0.047898784,-0.009064624,0.08703236,0.12932302,-0.016500534,-0.007083822,0.04526507,-0.11884224,-0.028776165,0.09484398,0.08703594,-0.009736403,-0.03315392,-0.22956368,0.17092267,0.015482474,0.010309934,0.027109856,-0.10570736,-0.20346655,-0.069492005,0.08012555,-0.014675051,-0.07334585,0.011722406,-0.092187874,-0.18211576,0.19943905,-0.10685523,0.08769597,-0.06244505,0.08539638,0.09194408,-0.034112025,0.07482877,-0.06390258,0.053996824,0.019443266,-0.014369203,0.062557116,-0.054139577,-0.0159382,0.09645373,-0.031230364,0.061720416,0.04176422,0.07413674,0.07894338,-0.0022260882,0.10767949,-0.26260608,0.11363854,0.117501184,0.14149752,0.011871148,-0.08510317,-0.2102243,0.09043438,-0.07531662,-0.02388602,-0.042044424,-0.017708624,0.027505275,0.06530037,0.0037150644,0.012235011,0.23172067,0.047698107,0.0005522978,0.07151417,0.029656012,0.0753201,0.00023621412,0.012599953,0.0017565263,0.0137873385,0.035931278,0.020070974,0.029677404,0.00404812,0.033434197,0.0065164813,0.0010667918,0.03629277,0.031279087,0.007733614,0.038466178,0.028283807,0.039396364,0.0054154056,0.00032489694,0.010577582,0.006533043,0.00047240313,0.009268843,0.0062954077,0.03129699,0.0004998935,0.0032351525,0.0013796175,0.013476112
124,0.046324875,0.037717424,0.14495115,0.054506183,0.13996068,-0.16771388,0.13628714,0.019613054,0.12029992,-0.01904758,0.14340754,0.035555538,0.07194656,0.15981328,0.24539089,-0.041099593,0.10093081,0.09521815,0.041352388,0.18456858,-0.07220611,0.1931639,0.03950252,-0.05626978,0.07811484,0.17861739,0.04319243,0.042327087,-0.12557164,-0.20945987,0.040948074,0.13571393,0.18423349,-0.037477847,0.22345911,0.011045214,-0.15455337,-0.021986946,-0.038932007,0.25009713,-0.07918158,0.045513324,-0.16595495,-0.016047914,0.04541952,0.048681065,0.051748466,0.047898784,-0.009064624,0.08703236,0.12932302,-0.016500534,-0.007083822,0.04526507,-0.11884224,-0.028776165,0.09484398,0.08703594,-0.009736403,-0.03315392,-0.22956368,0.17092267,0.015482474,0.010309934,0.027109856,-0.10570736,-0.20346655,-0.069492005,0.08012555,-0.014675051,-0.07334585,0.011722406,-0.092187874,-0.18211576,4.2263964e-06,0.014333249,0.023144998,3.227916e-05,0.0100439135,0.00018303604,0.06585267,0.0028189486,0.014161029,0.013687854,0.009645459,0.00033830505,0.02485758,0.04397524,0.078926116,0.030731725,0.06652896,0.17658913,0.036499105,0.0054440736,0.029148374,0.00092261285,0.042781107,0.012941711,1.2430149e-05,0.005341398,0.0028086456,0.0052292454,0.0057402183,0.0018927036,0.0062781153,0.03934408,0.101256005,0.0036066964,1.6705348e-05,0.011699563,0.00011703976
125,0.02181502,0.05121136,0.21682218,-0.18558864,0.13762915,0.0524273,0.054970816,0.10326956,0.2797015,-0.06439433,0.008139802,0.02912037,-0.051973797,-0.012684259,0.25209934,-0.15724562,0.04369373,0.25498557,-0.056118876,0.261433,-0.04234333,0.20321138,-0.0099493265,0.056340717,0.08875611,0.09767803,0.04867483,0.080074824,-0.14702415,0.08495774,0.015256379,0.16817331,0.08385842,-0.04753235,0.12248857,-0.04948654,-0.11897024,0.046324875,0.037717424,0.14495115,0.054506183,0.13996068,-0.16771388,0.13628714,0.019613054,0.12029992,-0.01904758,0.14340754,0.035555538,0.07194656,0.15981328,0.24539089,-0.041099593,0.10093081,0.09521815,0.041352388,0.18456858,-0.07220611,0.1931639,0.03950252,-0.05626978,0.07811484,0.17861739,0.04319243,0.042327087,-0.12557164,-0.20945987,0.040948074,0.13571393,0.18423349,-0.037477847,0.22345911,0.011045214,-0.15455337,0.0026014736,0.066540495,0.004990115,0.039370064,0.16173552,0.13587822,0.00034346568,0.00053748774,0.025203424,0.010623904,0.01590907,0.0018066949,0.08689327,0.0020453043,0.12397553,0.0017489289,0.04155177,0.14371827,0.00011479211,0.09923098,0.0016995951,0.05625327,0.032729767,0.016690211,0.043198362,0.008748098,0.0025771097,0.09094449,0.016844945,0.0007684767,0.0015084036,0.06941421,1.4826675e-06,0.02092453,0.009792755,3.564307e-05,0.0021142287
126,0.07157267,0.037894372,0.24301814,-0.12564515,0.07842263,-0.015559833,0.21931027,0.1445243,0.026222242,-0.08485311,0.07983158,0.09138973,-0.12954046,-0.16594107,0.19666712,-0.24464574,0.09037153,0.08258476,-0.03832888,0.097809285,-0.110518426,0.0412473,-0.029059,0.099616535,0.052041203,0.08716137,0.12095371,0.16461417,0.03591811,0.11756536,0.060710546,0.047976702,0.013549939,-0.086461544,0.19456661,-0.096567266,0.10597634,0.02181502,0.05121136,0.21682218,-0.18558864,0.13762915,0.0524273,0.054970816,0.10326956,0.2797015,-0.06439433,0.008139802,0.02912037,-0.051973797,-0.012684259,0.25209934,-0.15724562,0.04369373,0.25498557,-0.056118876,0.261433,-0.04234333,0.20321138,-0.0099493265,0.056340717,0.08875611,0.09767803,0.04867483,0.080074824,-0.14702415,0.08495774,0.015256379,0.16817331,0.08385842,-0.04753235,0.12248857,-0.04948654,-0.11897024,0.0044764956,0.06478588,0.0030639367,0.019776205,0.07161723,2.0205225e-05,0.054716248,0.00065902306,0.00074874173,0.0016046597,5.083808e-05,0.009092715,0.0014569124,0.024167111,0.026758214,0.011780825,0.052182503,7.800266e-05,0.015187821,0.020924384,0.0027765094,2.8514612e-05,0.0023260852,0.001625205,0.037528306,0.054784603,0.002885092,0.08491995,0.14565578,0.14848015,0.0021643438,0.0004515241,0.03976359,0.00015707989,0.00013388881,0.0035676023,0.057616275
127,0.23329043,-0.020557458,0.106798016,-0.11518213,0.11201309,0.020433545,0.07264238,0.1085622,0.21575902,-0.2438428,0.26521567,0.054513328,-0.21233964,-0.37414277,0.06626541,-0.03695323,0.08576602,0.0561893,0.09177041,-0.27844012,-0.11109907,-0.13882565,-0.11114587,0.14229582,0.0009782978,-0.3664036,0.048144117,0.108366236,-0.0012366611,-0.16642626,0.16310525,-0.061825633,0.010193501,-0.04045059,-0.19443801,-0.013040721,0.14780062,0.07157267,0.037894372,0.24301814,-0.12564515,0.07842263,-0.015559833,0.21931027,0.1445243,0.026222242,-0.08485311,0.07983158,0.09138973,-0.12954046,-0.16594107,0.19666712,-0.24464574,0.09037153,0.08258476,-0.03832888,0.097809285,-0.110518426,0.0412473,-0.029059,0.099616535,0.052041203,0.08716137,0.12095371,0.16461417,0.03591811,0.11756536,0.060710546,0.047976702,0.013549939,-0.086461544,0.19456661,-0.096567266,0.10597634,0.05139576,0.0034210628,0.00415037,0.00015806012,0.0111276675,0.005843951,0.011247623,0.13954826,0.0005460482,0.007286508,0.09422717,0.02381595,0.017789708,5.755296e-07,0.058997605,0.004741086,0.025493124,0.014190421,0.0063215443,0.003967269,0.013112538,0.04175038,0.0061753076,0.021478571,0.002278465,0.0010960065,0.0020521905,0.016939638,7.921078e-06,0.00039802399,0.099789366,0.020903649,0.0024135846,0.002662157,0.005165402,0.0869229,0.014032453
128,0.18781099,0.07317332,0.06014495,-0.31512603,0.13164334,-0.056180008,0.11796323,-0.06019123,-0.07868661,0.09816164,0.1393721,0.068983994,-0.1776825,0.06181775,0.18857937,0.047948048,0.03668274,0.0071363393,0.13864464,-0.27057308,0.03870573,0.13670637,0.0995058,-0.073646,0.06809966,-0.19487984,-0.041125696,0.022358727,-0.12784404,0.058368452,0.04953811,-0.102671675,0.036678523,-0.15417606,0.10654884,0.15291008,-0.09873897,0.23329043,-0.020557458,0.106798016,-0.11518213,0.11201309,0.020433545,0.07264238,0.1085622,0.21575902,-0.2438428,0.26521567,0.054513328,-0.21233964,-0.37414277,0.06626541,-0.03695323,0.08576602,0.0561893,0.09177041,-0.27844012,-0.11109907,-0.13882565,-0.11114587,0.14229582,0.0009782978,-0.3664036,0.048144117,0.108366236,-0.0012366611,-0.16642626,0.16310525,-0.061825633,0.010193501,-0.04045059,-0.19443801,-0.013040721,0.14780062,0.013108916,0.12093406,0.084692575,0.0052826297,0.008831498,0.055467635,0.003563361,0.0062047825,0.0038408628,0.00092233944,0.017164715,0.011784058,5.4380092e-05,0.06850304,0.036656152,0.0025690221,0.006282009,2.6339405e-05,4.1101584e-06,0.019245962,0.03734923,2.6689272e-06,0.00045662138,0.0052597183,0.00033565954,0.042215955,0.0016932487,0.013962831,9.569609e-06,0.10890568,0.0028151018,0.0028798163,0.046895295,0.0152731165,0.00042793425,0.0052174097,0.005562889
129,-0.07528758,-0.043633282,0.06689662,-0.28179258,-0.026647743,-0.2461045,-0.058259968,0.014463049,-0.010170314,0.10173413,-0.10933947,-0.025461216,0.18378343,-0.12675527,-0.07885928,0.23140664,-0.0028358065,0.0494472,0.045734372,-0.13215582,0.08431524,0.074661076,0.17268214,-0.17603363,0.14507118,-0.06689578,0.034742866,-0.09362852,-0.0054455684,-0.006948716,-0.052444417,-0.024212928,0.052697957,0.0021364456,-0.07792034,0.164791,-0.06792694,0.18781099,0.07317332,0.06014495,-0.31512603,0.13164334,-0.056180008,0.11796323,-0.06019123,-0.07868661,0.09816164,0.1393721,0.068983994,-0.1776825,0.06181775,0.18857937,0.047948048,0.03668274,0.0071363393,0.13864464,-0.27057308,0.03870573,0.13670637,0.0995058,-0.073646,0.06809966,-0.19487984,-0.041125696,0.022358727,-0.12784404,0.058368452,0.04953811,-0.102671675,0.036678523,-0.15417606,0.10654884,0.15291008,-0.09873897,0.0076427837,0.0027261437,0.024384934,0.016357,0.011632968,0.0020808987,0.05753838,0.015188404,0.042185742,0.002094577,0.016351542,0.032437958,0.26462534,1.7932475e-06,0.0068273027,0.0022322393,0.05043952,0.015252197,0.0015619394,0.01070065,0.086693145,0.01646923,0.08857582,0.0033245853,0.009388625,0.062100466,0.00040488466,0.005789416,0.006254786,0.008234919,0.03910235,0.0007063054,0.02460795,0.0017280049,0.023888072,3.0740634e-05,0.023180526
130,0.029262614,-0.043724123,0.05342327,-0.042211227,0.021388534,-0.0939564,-0.04587998,0.061245136,0.081856854,0.060407788,-0.07377224,0.018205844,0.1728198,0.08014739,0.20044494,0.19505754,0.002084259,0.0808896,0.010057253,0.055561796,0.09316912,-0.030415988,-0.0070496276,-0.056557104,0.12865344,0.15184502,-0.014520159,0.021488663,0.13293819,-0.013052285,-0.046812743,0.09709454,0.14655827,0.09983547,0.058975615,0.14031488,-0.04085313,-0.07528758,-0.043633282,0.06689662,-0.28179258,-0.026647743,-0.2461045,-0.058259968,0.014463049,-0.010170314,0.10173413,-0.10933947,-0.025461216,0.18378343,-0.12675527,-0.07885928,0.23140664,-0.0028358065,0.0494472,0.045734372,-0.13215582,0.08431524,0.074661076,0.17268214,-0.17603363,0.14507118,-0.06689578,0.034742866,-0.09362852,-0.0054455684,-0.006948716,-0.052444417,-0.024212928,0.052697957,0.0021364456,-0.07792034,0.164791,-0.06792694,0.049404155,0.045902904,0.019693177,0.07488653,0.025270764,0.018824002,0.041600678,0.020840663,0.0006870899,0.006192278,0.003332856,0.061946172,0.03642953,0.01097895,0.09329122,0.12551478,0.039666247,0.027465984,0.0072268033,0.0005342158,0.0013638455,0.0006004156,0.027515762,0.022307912,0.049856473,0.007143529,0.019639151,0.037124325,0.05578615,0.0039910525,0.006075764,0.0024800454,0.02350602,0.004740783,0.0026758146,0.007758864,0.0012143945
131,0.06563327,-0.0954763,0.21121123,-0.001751449,0.049604025,-0.020956917,-0.020539893,-0.020958595,0.16740803,0.0063388264,0.023210326,-0.011913172,0.027507894,0.12723449,0.07328696,-0.09083824,-0.017026544,0.011068542,-0.018625064,0.099528395,-0.017337026,0.016683102,-0.012021832,-0.06764517,0.13525316,0.33838546,-0.0669357,0.06833401,-0.05794568,-0.038239498,0.071236886,0.06442512,0.052106135,0.13372518,0.06477831,-0.028124835,0.09988545,0.029262614,-0.043724123,0.05342327,-0.042211227,0.021388534,-0.0939564,-0.04587998,0.061245136,0.081856854,0.060407788,-0.07377224,0.018205844,0.1728198,0.08014739,0.20044494,0.19505754,0.002084259,0.0808896,0.010057253,0.055561796,0.09316912,-0.030415988,-0.0070496276,-0.056557104,0.12865344,0.15184502,-0.014520159,0.021488663,0.13293819,-0.013052285,-0.046812743,0.09709454,0.14655827,0.09983547,0.058975615,0.14031488,-0.04085313,0.0026564305,0.0053037144,0.007217703,0.061909545,0.007684396,0.0011200323,0.008689119,0.019608237,0.07143343,0.009274482,0.04178538,0.0027013335,0.10322489,0.013315923,0.011659881,0.0022952715,0.0027408907,0.009834323,0.0037605257,6.893382e-05,0.0010401696,0.030639581,0.0046830014,0.002500929,0.09901969,0.07876742,0.025303258,0.042740073,0.0088531105,0.0072426116,0.0037968482,0.044484317,0.0051279315,0.14270414,0.064461514,0.004541139,0.047987048
132,0.080765404,0.025491579,0.18292914,0.07006557,0.11275914,-0.06290422,0.10695505,0.026308069,0.1417619,-0.08253205,0.07085872,0.054273102,-0.04840426,-0.14654176,0.028454019,-0.28578055,0.0028281864,-0.074019656,-0.09198131,-0.062447637,-0.009737699,-0.10716103,-0.11121291,-0.012220449,0.028150765,0.04344039,0.042977147,0.0026409156,-0.16988061,-0.28534383,0.019632313,0.049973924,0.018896524,-0.03698557,0.0103367865,-0.16529074,0.1334044,0.06563327,-0.0954763,0.21121123,-0.001751449,0.049604025,-0.020956917,-0.020539893,-0.020958595,0.16740803,0.0063388264,0.023210326,-0.011913172,0.027507894,0.12723449,0.07328696,-0.09083824,-0.017026544,0.011068542,-0.018625064,0.099528395,-0.017337026,0.016683102,-0.012021832,-0.06764517,0.13525316,0.33838546,-0.0669357,0.06833401,-0.05794568,-0.038239498,0.071236886,0.06442512,0.052106135,0.13372518,0.06477831,-0.028124835,0.09988545,0.007302036,0.00094986416,0.040489946,0.0332879,0.015495075,0.005348166,0.009188612,0.0032503072,0.035596073,0.004864601,0.01864357,0.005389885,0.003863873,0.010331717,0.0059619267,0.021956028,0.0010366262,0.025332348,0.0007136826,0.017563185,0.0013279961,0.00010535771,0.0012895855,4.2201376e-05,0.00016000326,0.0007100279,7.562287e-05,0.0038076811,0.0038872026,0.0030341048,0.007609793,0.007247138,0.008418066,0.047093593,0.070653625,0.0004543201,0.09473257
133,0.04784355,0.06965262,0.098235615,-0.051997293,0.14564486,-0.13689125,0.19569668,0.13483283,0.15631445,-0.21448538,0.16993645,0.08596213,-0.055765454,-0.13651215,0.038826816,-0.13285129,0.07846666,0.01829074,0.02971965,-0.2289566,-0.029171867,0.17794615,-0.089866064,0.017555894,0.054999586,-0.18330616,0.15838438,0.061566655,-0.18383749,-0.24356407,-0.03646049,0.06316271,0.0315634,-0.21448049,0.1448142,-0.03183888,-0.094326824,0.080765404,0.025491579,0.18292914,0.07006557,0.11275914,-0.06290422,0.10695505,0.026308069,0.1417619,-0.08253205,0.07085872,0.054273102,-0.04840426,-0.14654176,0.028454019,-0.28578055,0.0028281864,-0.074019656,-0.09198131,-0.062447637,-0.009737699,-0.10716103,-0.11121291,-0.012220449,0.028150765,0.04344039,0.042977147,0.0026409156,-0.16988061,-0.28534383,0.019632313,0.049973924,0.018896524,-0.03698557,0.0103367865,-0.16529074,0.1334044,5.3259082e-05,0.00016128493,0.07208281,0.0009960259,0.0005997765,0.0046102246,0.042170353,0.11297064,0.0006319283,0.011678591,0.0016144998,0.009198967,0.017917443,3.2634605e-07,0.0021835654,0.009376463,0.030566957,0.02517805,0.038556803,0.0020372977,0.00019560882,0.03211647,1.8750812e-05,0.006927529,0.0016216872,0.0019737466,0.006145341,0.0024219693,0.006806585,0.007040268,0.004407529,0.0024245274,0.000111293455,0.027120367,0.095537074,0.022054963,0.040595204
134,0.07327582,-0.046965618,0.077535585,-0.2267151,0.009131908,0.0046854317,0.094113044,0.13028371,0.20829907,-0.02394829,0.076320976,0.061200526,-0.04787132,0.010090202,0.101263724,0.012344755,0.051732216,0.10090119,0.12717211,-0.13137144,-0.05455791,0.28817952,0.2662623,-0.06564291,0.037202675,-0.12140484,0.16078927,0.053836722,-0.038421728,0.18445432,-0.00588838,0.092367716,0.08419079,-0.12459547,0.09315149,0.084615305,-0.22122936,0.04784355,0.06965262,0.098235615,-0.051997293,0.14564486,-0.13689125,0.19569668,0.13483283,0.15631445,-0.21448538,0.16993645,0.08596213,-0.055765454,-0.13651215,0.038826816,-0.13285129,0.07846666,0.01829074,0.02971965,-0.2289566,-0.029171867,0.17794615,-0.089866064,0.017555894,0.054999586,-0.18330616,0.15838438,0.061566655,-0.18383749,-0.24356407,-0.03646049,0.06316271,0.0315634,-0.21448049,0.1448142,-0.03183888,-0.094326824,0.00883406,0.004531358,0.042022094,0.00091729395,0.048987176,0.043396708,3.6378067e-05,0.02505564,0.07511086,0.05253686,0.012912757,0.014162195,1.4214801e-05,0.04196349,0.012312405,0.0029061737,0.010064288,0.015983682,0.06671278,0.0011476877,0.0065131965,0.00012624741,0.14910743,0.006624238,0.0049727918,0.0058414787,0.05665128,0.0012801328,0.000622001,0.12120707,1.8663759e-05,0.028331699,0.015745172,0.018590024,1.24337175e-05,0.00040734076,0.0022997276
135,0.031554893,-0.06393887,0.14340267,-0.20256014,-0.06422497,0.036667384,0.09165893,0.21145485,0.047176193,0.11464112,-0.012930291,0.031512562,-0.04716289,-0.10773285,0.13208799,-0.023887727,0.096771285,0.015321401,0.019496456,-0.007343186,-0.012324393,0.049460955,0.11639001,-0.14406899,0.026092691,0.100511275,0.032811385,0.031464275,0.1784829,0.1673302,0.123560205,-0.00017839018,0.01477145,0.061509892,0.018869108,0.051978905,0.08293395,0.07327582,-0.046965618,0.077535585,-0.2267151,0.009131908,0.0046854317,0.094113044,0.13028371,0.20829907,-0.02394829,0.076320976,0.061200526,-0.04787132,0.010090202,0.101263724,0.012344755,0.051732216,0.10090119,0.12717211,-0.13137144,-0.05455791,0.28817952,0.2662623,-0.06564291,0.037202675,-0.12140484,0.16078927,0.053836722,-0.038421728,0.18445432,-0.00588838,0.092367716,0.08419079,-0.12459547,0.09315149,0.084615305,-0.22122936,2.3818882e-05,0.043510634,0.058585875,0.00095469964,0.04109699,0.02873678,0.029817043,0.06336251,0.04240814,0.073999695,0.016896488,0.00059162,0.0027624946,0.0007001672,0.011781659,0.019880064,0.08535419,0.00929767,0.010154344,0.008960327,0.059756644,0.08224401,0.010809698,0.038249664,0.003195615,0.020629175,0.020466821,0.029908475,0.08906701,0.1232445,0.043083604,0.0045464067,0.017114166,0.017217936,0.0021041618,0.0038649447,0.043610144
