,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),x42(t-1),x43(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t),e42(t),e43(t)
106,-0.008496021,0.06461868,0.0068673696,-0.11938023,0.09995014,-0.12738425,0.23884344,0.03569992,0.06772684,-0.029609099,0.011344311,0.02654144,0.016955746,-0.19051173,0.19421117,0.05190164,0.0020894832,0.10331844,-0.03876479,0.023360297,0.031305533,-0.13415144,-0.24326223,-0.015025564,0.23289026,0.331774,-0.024262896,0.081630826,-0.1818632,0.05872798,0.054029576,0.040958315,0.17913385,-0.07839978,0.20441084,0.0043900833,-0.023258593,0.336121,-0.031283367,-0.11838191,0.08535768,0.015903302,-0.020915784,0.009786041,0.10491626,-0.0429997,0.25837827,0.01563137,0.16486248,0.19383162,-0.14469315,-0.015763823,-0.015716512,0.062110145,0.062200047,-0.0030810856,0.11021905,0.08684032,0.15924102,-0.035308726,-0.08905779,-0.33385333,0.1277664,0.00018349505,-0.112470835,0.11622312,0.16442145,0.11676492,-0.232432,-0.031186203,0.07966735,-0.12119705,0.1037716,0.096319266,-0.049248245,0.08738772,0.047498748,-0.14264135,-0.1808947,-0.03229385,-0.3879805,-0.017045649,-0.13000625,-0.07625515,-0.009950604,0.022343166,-0.23862167,-0.0014238523,2.6803891e-05,0.053203017,0.0068673696,0.00019183329,0.0026760923,0.021174664,0.19217399,0.107020594,0.07915191,0.0070378846,0.012056237,0.005093675,0.001993446,0.0023697978,0.0052640927,0.007372746,0.007338868,0.044089656,0.0019494239,0.023360297,0.03826758,0.0007524969,0.046300653,0.006156672,0.05348749,0.018920831,0.00079313864,0.042158775,0.0042915447,7.3838464e-08,0.046877667,0.009719656,0.22606684,0.009143241,0.014055114,0.010994719,0.027800098,0.12058869,0.00010227554,0.006699587,0.00037737988,0.03876955,0.0020121855,0.035579424
107,0.20426011,0.01639752,0.14600992,-0.009293333,-0.017482232,0.17061406,-0.07929928,0.0010650195,0.015634997,-0.016232431,0.033819348,0.014575053,0.19206282,0.09300135,0.100392364,0.013636742,-0.069939554,-0.23714648,0.21461692,0.0143792,0.018603148,0.19602247,0.12766181,0.3963715,-0.19768886,-0.09677562,0.15995064,-0.13743432,0.17341906,0.031282667,0.008297023,-0.06347327,0.048257887,-0.057770014,-0.18775699,-0.07399802,-0.30126595,-0.0053359903,-0.10149812,-0.027328797,-0.07965425,0.06907755,-0.2712511,0.13173199,-0.008496021,0.06461868,0.0068673696,-0.11938023,0.09995014,-0.12738425,0.23884344,0.03569992,0.06772684,-0.029609099,0.011344311,0.02654144,0.016955746,-0.19051173,0.19421117,0.05190164,0.0020894832,0.10331844,-0.03876479,0.023360297,0.031305533,-0.13415144,-0.24326223,-0.015025564,0.23289026,0.331774,-0.024262896,0.081630826,-0.1818632,0.05872798,0.054029576,0.040958315,0.17913385,-0.07839978,0.20441084,0.0043900833,-0.023258593,0.336121,-0.031283367,-0.11838191,0.08535768,0.015903302,-0.020915784,0.009786041,0.036199614,0.028398806,0.14600992,0.070950694,0.0044055963,0.0013329254,0.05266603,0.04026491,0.0005006122,0.000572787,0.028926326,0.00087789365,0.10431973,0.010419524,0.055195324,0.014681484,0.0491984,0.016431043,0.115733676,0.0143792,0.0057036546,0.040593356,0.0001206006,0.09790035,0.18969901,0.008861913,0.058069035,0.00036086817,0.123067714,0.015772957,0.007846065,0.0052386518,0.005406297,0.00045086502,0.045809943,0.01612553,0.002763467,0.028582018,0.007042206,0.021706786,0.0013153247,0.011695204,0.0015144149,0.08481795
108,0.005879297,0.12778561,0.00036332643,0.060624592,0.13492592,-0.18828171,0.13120994,-0.017849974,0.008868987,-0.03523692,0.10039899,0.07307544,0.1521656,0.0062884986,0.25499058,0.04665174,0.0596252,0.09132776,-0.04343172,0.002197333,-0.05512217,-0.13547586,-0.25728267,-0.12797795,0.2081176,0.3149441,-0.12680556,0.03057232,-0.05479157,0.09063701,-0.009986989,0.11647185,0.011650395,0.006017886,0.25946772,0.16605414,-0.16256732,0.13795811,0.0075787376,0.032462887,0.124283016,-0.0057141497,-0.033872996,-0.0428186,0.20426011,0.01639752,0.14600992,-0.009293333,-0.017482232,0.17061406,-0.07929928,0.0010650195,0.015634997,-0.016232431,0.033819348,0.014575053,0.19206282,0.09300135,0.100392364,0.013636742,-0.069939554,-0.23714648,0.21461692,0.0143792,0.018603148,0.19602247,0.12766181,0.3963715,-0.19768886,-0.09677562,0.15995064,-0.13743432,0.17341906,0.031282667,0.008297023,-0.06347327,0.048257887,-0.057770014,-0.18775699,-0.07399802,-0.30126595,-0.0053359903,-0.10149812,-0.027328797,-0.07965425,0.06907755,-0.2712511,0.13173199,0.008547292,1.7563445e-05,0.00036332643,0.11234053,0.01458555,0.0036080177,0.0091650635,0.011035033,0.014047394,0.00026536314,0.034532998,0.051274054,0.0004805108,0.16845238,0.034729004,0.011681963,0.041201342,0.000649914,0.008739032,0.002197333,0.0020202436,0.048537504,0.009112835,0.012966976,0.042181887,0.007334957,0.025674542,5.586781e-06,0.07391627,0.000619867,0.0068006436,0.001368456,0.001262028,0.051151603,0.012330751,0.0845801,0.012067284,0.013104243,0.002819426,0.0076073054,0.019353498,0.0021235482,0.04684029,0.013817387
109,0.08479311,0.027125409,0.035927616,-0.042716894,0.062923186,0.20259176,-0.17287636,0.06296486,0.035184525,0.041198134,-0.017752288,0.050592545,-0.066893265,-0.10279613,0.016513314,-0.02546429,-0.09854482,-0.28144026,0.037789375,0.09012594,-0.026922282,0.14553985,0.16810612,0.16350244,-0.10277484,0.024945818,0.16077295,-0.13975765,0.0028510038,0.04022552,-0.0120937675,-0.030267043,-0.045510344,-0.040105157,-0.012327647,-0.065344974,-0.10694878,0.10345878,-0.16246797,-0.099425115,0.0034919903,0.058219098,-0.22642338,0.12601954,0.005879297,0.12778561,0.00036332643,0.060624592,0.13492592,-0.18828171,0.13120994,-0.017849974,0.008868987,-0.03523692,0.10039899,0.07307544,0.1521656,0.0062884986,0.25499058,0.04665174,0.0596252,0.09132776,-0.04343172,0.002197333,-0.05512217,-0.13547586,-0.25728267,-0.12797795,0.2081176,0.3149441,-0.12680556,0.03057232,-0.05479157,0.09063701,-0.009986989,0.11647185,0.011650395,0.006017886,0.25946772,0.16605414,-0.16256732,0.13795811,0.0075787376,0.032462887,0.124283016,-0.0057141497,-0.033872996,-0.0428186,0.015814058,0.00927853,0.035927616,0.0006913354,0.04495584,0.005119962,0.022258855,0.059955917,0.010529013,0.002460545,0.0036570118,0.0010750449,0.00023996341,0.011444384,0.00056239945,0.0043483092,0.0012194485,0.0048930966,0.013250663,0.09012594,0.01633571,0.005004303,0.0067331893,0.00023831452,0.064574406,0.08019562,0.034433067,6.258391e-07,0.027582096,0.0005108776,0.0044179526,0.00013812486,0.016921856,0.0021002672,0.012036452,0.05722731,0.021663593,0.0002339488,0.04222415,0.024523547,0.010151621,0.008496275,0.0020758929,0.042419698
110,0.052865505,-0.01276318,1.2361165e-06,-0.07478889,0.14979747,-0.0786142,0.05990312,0.023585077,0.02517752,-0.038906805,0.11123322,0.09898617,0.13443454,0.047196183,0.214022,0.049325377,-0.08095728,-0.16820368,0.08459222,0.024911694,0.06262658,0.14103532,-0.23775192,-0.031197153,-0.041968197,0.20117341,-0.039756183,0.030119145,-0.023861814,0.080369614,0.027306585,0.08871808,0.18490782,-0.22517452,0.04646609,-0.037793115,-0.1344579,0.20967764,-0.043772332,-0.027696794,0.002879642,0.022084465,-0.06375207,-0.053313676,0.08479311,0.027125409,0.035927616,-0.042716894,0.062923186,0.20259176,-0.17287636,0.06296486,0.035184525,0.041198134,-0.017752288,0.050592545,-0.066893265,-0.10279613,0.016513314,-0.02546429,-0.09854482,-0.28144026,0.037789375,0.09012594,-0.026922282,0.14553985,0.16810612,0.16350244,-0.10277484,0.024945818,0.16077295,-0.13975765,0.0028510038,0.04022552,-0.0120937675,-0.030267043,-0.045510344,-0.040105157,-0.012327647,-0.065344974,-0.10694878,0.10345878,-0.16246797,-0.099425115,0.0034919903,0.058219098,-0.22642338,0.12601954,0.0011361177,0.0055499296,1.2361165e-06,0.010439421,0.03830471,0.00031954696,4.0953397e-05,0.043637656,0.0016756495,0.041848034,0.048223447,0.038999163,0.0012852516,9.5066106e-08,0.022512749,5.2967516e-05,0.011505231,0.00065625354,0.05690817,0.024911694,0.064522274,0.2417741,4.8816587e-06,0.0013578766,0.0061864057,0.00069860654,0.007951964,0.0026638631,0.054870304,0.0041805566,0.016038714,0.00077896484,0.0899494,0.008522173,0.08071857,0.009025602,0.020743838,0.08856502,0.003655008,0.00038052973,0.044040356,0.01866558,0.009057804,0.019028578
111,0.23001662,0.04499217,0.020898867,-0.1628932,0.010739962,-0.012757935,0.24412811,-0.090280935,-0.006968666,-0.025598891,-0.025311604,0.059798986,-0.03146431,0.011547778,0.084070496,0.052049357,-0.07034245,-0.09672728,0.027950825,0.007394943,0.13340783,0.20211816,0.036312506,0.25915217,-0.06328787,0.13345781,0.07216558,-0.11785947,-0.03043281,0.08856512,0.019624898,0.053238377,0.11602046,0.074523345,0.16612591,0.14113085,-0.024017535,0.09878874,-0.112836346,-0.06326481,0.04262146,0.043518722,-0.1899258,0.024490725,0.052865505,-0.01276318,1.2361165e-06,-0.07478889,0.14979747,-0.0786142,0.05990312,0.023585077,0.02517752,-0.038906805,0.11123322,0.09898617,0.13443454,0.047196183,0.214022,0.049325377,-0.08095728,-0.16820368,0.08459222,0.024911694,0.06262658,0.14103532,-0.23775192,-0.031197153,-0.041968197,0.20117341,-0.039756183,0.030119145,-0.023861814,0.080369614,0.027306585,0.08871808,0.18490782,-0.22517452,0.04646609,-0.037793115,-0.1344579,0.20967764,-0.043772332,-0.027696794,0.002879642,0.022084465,-0.06375207,-0.053313676,0.1251778,0.022133945,0.020898867,0.0023347195,0.0013141255,0.03452668,0.27954066,0.022306321,0.008894693,0.026672289,0.0013452343,0.05369828,0.007732362,0.06189618,0.035629593,0.011570718,0.004417093,0.012090083,0.0049776863,0.007394943,0.103356674,0.13340749,0.1183898,0.00056560175,1.7017392e-06,0.00030532037,0.050047357,0.0026633309,0.004462597,0.021815034,0.004531541,0.028946893,0.0002959414,0.025420409,0.04678677,0.0009880199,0.0018294973,0.010405112,3.2928852e-05,0.0028673278,0.0010562305,0.01699701,0.02849932,0.006420645
112,0.050684083,-0.03303214,2.4833878e-05,0.02139291,0.15719223,0.01778147,0.0026448339,0.03918566,0.10153343,0.024858752,0.012912544,0.02441601,0.24408206,0.047995202,0.13172327,0.03953487,0.11191371,-0.07433341,0.08269651,0.038086653,0.0793595,-0.025826119,-0.020108055,0.2500954,0.010780086,0.19276762,-0.167558,-0.004528053,-0.008442465,0.14686257,0.02983835,0.18785156,0.1316537,-0.056675684,0.1930375,0.17173381,-0.31761044,0.056584816,-0.026070088,0.18092902,-0.021248017,0.06790917,-0.2389852,0.021619553,0.23001662,0.04499217,0.020898867,-0.1628932,0.010739962,-0.012757935,0.24412811,-0.090280935,-0.006968666,-0.025598891,-0.025311604,0.059798986,-0.03146431,0.011547778,0.084070496,0.052049357,-0.07034245,-0.09672728,0.027950825,0.007394943,0.13340783,0.20211816,0.036312506,0.25915217,-0.06328787,0.13345781,0.07216558,-0.11785947,-0.03043281,0.08856512,0.019624898,0.053238377,0.11602046,0.074523345,0.16612591,0.14113085,-0.024017535,0.09878874,-0.112836346,-0.06326481,0.04262146,0.043518722,-0.1899258,0.024490725,0.0012897155,0.009319199,2.4833878e-05,0.03211127,0.040615328,0.035777595,0.0026307038,0.0019239882,0.0005005323,0.01488951,0.000667182,0.016716996,0.120279856,0.030606631,0.00031451372,0.0043636453,0.09107142,0.04497447,0.045720752,0.038086653,0.09188889,0.0024078789,0.043859024,0.24048461,0.0006988621,0.0035591375,0.025848022,0.016148254,0.0072710444,0.034027413,0.05658233,0.037432145,0.00276938,0.0012400857,0.14047123,0.0053870506,0.0044354904,0.043397482,0.07909089,0.022724343,0.009377592,0.0020115322,0.0018538829,0.017558642
113,0.11028102,0.036164664,0.006995866,-0.11375514,0.013361525,0.15979561,-0.085642494,-0.028048052,-0.012170672,0.04626706,0.043868896,-0.049159776,0.13863605,-0.20616716,0.22860381,-0.011534184,-0.032823756,-0.09508803,0.041686043,0.0065573435,-0.06446223,-0.023003647,0.08451631,0.035173282,0.026669921,0.12522402,-0.09875425,0.009335101,-0.098372705,0.01748945,-0.045606125,0.26846442,-0.11211404,0.043499567,0.13995817,0.063370176,0.005937591,0.1200491,-0.15434632,-0.018096473,0.06091606,0.0035661228,-0.23794852,0.058804024,0.050684083,-0.03303214,2.4833878e-05,0.02139291,0.15719223,0.01778147,0.0026448339,0.03918566,0.10153343,0.024858752,0.012912544,0.02441601,0.24408206,0.047995202,0.13172327,0.03953487,0.11191371,-0.07433341,0.08269651,0.038086653,0.0793595,-0.025826119,-0.020108055,0.2500954,0.010780086,0.19276762,-0.167558,-0.004528053,-0.008442465,0.14686257,0.02983835,0.18785156,0.1316537,-0.056675684,0.1930375,0.17173381,-0.31761044,0.056584816,-0.026070088,0.18092902,-0.021248017,0.06790917,-0.2389852,0.021619553,0.08198861,0.008049412,0.006995866,0.0070573203,0.00032293767,0.050363805,0.017824404,0.00028979097,0.0038355426,0.009903033,0.03305912,0.00045747892,0.037585963,0.03259252,0.039700504,0.04442267,0.018026466,0.0001819452,0.00351022,0.0065573435,0.0050427327,0.00010513991,0.030204033,0.027212856,0.012263222,0.006955745,0.00019474063,0.060402602,0.0015937048,0.0049578673,0.006530475,0.12302108,0.008634329,0.004528789,0.019751405,0.12783925,0.024579896,0.0071139713,0.01781783,0.04116883,0.026405705,0.0005479364,0.019318175,0.04657903
114,0.06620145,-0.06482298,0.0129713975,0.013969667,0.06814918,0.088621646,-0.046060294,0.021810377,0.034412205,0.04990403,0.029943269,0.043010134,0.18965545,0.16952495,0.22445886,0.08323604,-0.100972354,-0.23791468,0.063660234,0.016256448,0.029454628,-0.049352657,-0.14605717,0.19749285,-0.09517096,0.1230789,0.015151114,0.002125293,0.062491667,0.08069985,0.011485121,0.04856021,0.08784692,-0.1368831,-0.16619748,-0.1578848,-0.084657006,0.07383312,-0.16722803,-0.15353318,-0.11245278,0.12165964,-0.071631186,0.05715374,0.11028102,0.036164664,0.006995866,-0.11375514,0.013361525,0.15979561,-0.085642494,-0.028048052,-0.012170672,0.04626706,0.043868896,-0.049159776,0.13863605,-0.20616716,0.22860381,-0.011534184,-0.032823756,-0.09508803,0.041686043,0.0065573435,-0.06446223,-0.023003647,0.08451631,0.035173282,0.026669921,0.12522402,-0.09875425,0.009335101,-0.098372705,0.01748945,-0.045606125,0.26846442,-0.11211404,0.043499567,0.13995817,0.063370176,0.005937591,0.1200491,-0.15434632,-0.018096473,0.06091606,0.0035661228,-0.23794852,0.058804024,0.006176902,9.120545e-05,0.0129713975,0.004243281,0.0014342811,0.0071407356,0.021159843,6.0593615e-05,0.00011471703,0.05229188,0.0005412577,0.00093081046,0.06898523,0.047060702,8.1512364e-05,0.06682416,0.002040081,0.009118453,0.01269082,0.016256448,0.030171651,0.007009591,0.0004137378,0.021544205,0.047929365,0.013780476,0.0015960494,0.028834358,2.413845e-05,0.009708412,0.012074256,0.017333953,0.02065912,0.00021377069,0.0551678,0.066377215,0.0021338635,0.012379295,0.0067066224,0.054309648,0.009361306,0.055803187,0.0032044754,0.0014951229
115,0.06441655,0.10969314,0.06784784,-0.116043776,-0.028111637,-0.028899746,0.056845047,-0.054268453,0.029551618,0.09475942,0.051179603,0.02047165,0.017680397,-0.07609468,0.08282125,0.11578243,-0.019697659,0.03118688,0.045207337,0.001075391,0.084152706,0.031015288,-0.19643964,0.12392668,0.19083358,0.16193937,-0.1100941,-0.13139078,-0.016895585,0.09021312,-0.006614333,0.14262238,0.03263017,0.2040094,0.3065552,0.047594734,0.02492015,0.046459265,0.057772547,-0.15825775,0.0703659,-0.036915496,-0.10140909,0.027091118,0.06620145,-0.06482298,0.0129713975,0.013969667,0.06814918,0.088621646,-0.046060294,0.021810377,0.034412205,0.04990403,0.029943269,0.043010134,0.18965545,0.16952495,0.22445886,0.08323604,-0.100972354,-0.23791468,0.063660234,0.016256448,0.029454628,-0.049352657,-0.14605717,0.19749285,-0.09517096,0.1230789,0.015151114,0.002125293,0.062491667,0.08069985,0.011485121,0.04856021,0.08784692,-0.1368831,-0.16619748,-0.1578848,-0.084657006,0.07383312,-0.16722803,-0.15353318,-0.11245278,0.12165964,-0.071631186,0.05715374,0.027499989,0.03914551,0.06784784,0.00087592186,0.008806194,0.029522663,0.0013259394,0.014173094,0.02828101,0.15615079,0.022602735,0.027930018,0.0036964465,0.00051012036,9.0030124e-05,0.065296255,0.006512202,0.028214151,0.015623351,0.001075391,0.03284452,0.005291432,0.00091113296,0.0005957481,0.028839463,0.03507827,0.00065354997,8.730734e-06,0.00024654728,0.0033685812,0.023519803,0.12211029,0.017287599,0.0056446027,0.000113030976,0.096845716,0.047288522,0.015047839,0.027515065,7.698535e-05,9.680995e-05,0.0039824457,0.015590805,0.01895429
116,0.023261838,-0.056153443,0.01765396,0.14196877,0.18905956,0.21612975,-0.08964445,0.10869819,0.07475722,0.021161659,0.06615454,0.061584122,0.112287566,0.09945771,0.20518002,0.011212095,0.040773883,-0.18950379,0.054401275,0.029329391,-0.017640028,0.09513313,0.08313509,0.019384123,-0.027825765,0.025157638,-0.07660775,-0.03418252,0.12392574,0.07125287,0.0135860145,0.012624461,0.12244405,-0.057138864,-0.054715365,0.06652604,-0.25892958,0.088883296,-0.2398943,-0.040505216,0.011413467,-0.002640307,-0.15601593,0.043210387,0.06441655,0.10969314,0.06784784,-0.116043776,-0.028111637,-0.028899746,0.056845047,-0.054268453,0.029551618,0.09475942,0.051179603,0.02047165,0.017680397,-0.07609468,0.08282125,0.11578243,-0.019697659,0.03118688,0.045207337,0.001075391,0.084152706,0.031015288,-0.19643964,0.12392668,0.19083358,0.16193937,-0.1100941,-0.13139078,-0.016895585,0.09021312,-0.006614333,0.14262238,0.03263017,0.2040094,0.3065552,0.047594734,0.02492015,0.046459265,0.057772547,-0.15825775,0.0703659,-0.036915496,-0.10140909,0.027091118,3.22052e-05,0.006317547,0.01765396,0.08560833,0.014678439,0.07835978,0.0032413264,0.006693488,0.065152615,0.0038762612,0.05260898,0.012073083,0.012276892,0.03910147,0.031500615,0.0013632653,0.014583793,0.022436293,0.06441123,0.029329391,0.044083953,0.064867996,0.001428181,0.04360173,0.0024814035,0.055433966,0.002620173,0.03022661,0.029157408,0.029911784,0.0037709647,0.012867868,0.042091515,0.0021356852,0.012356223,0.11908847,0.064001225,0.0014775641,0.00081013166,0.0018756598,0.024129437,0.024504993,0.0010050577,0.0111232
117,0.056776837,0.050445866,0.00087842025,-0.0648586,0.029713687,-0.07029472,0.012924615,-0.022565963,-0.011785045,-0.021364816,0.034881968,-0.017794494,0.054929893,-0.13106975,0.10337035,0.023110475,-0.032677248,0.028241228,-0.063050985,0.060550272,0.035418563,-0.036608182,-0.28835467,0.025951914,0.16434461,0.19879419,-0.023099035,0.0021520332,-0.11955976,0.120768845,0.018749546,0.1297844,0.050859805,0.11093608,0.17100903,-0.006892445,0.16850755,0.21598963,-0.05241679,-0.21867304,0.0062081083,0.026523244,-0.045056634,0.018516207,0.023261838,-0.056153443,0.01765396,0.14196877,0.18905956,0.21612975,-0.08964445,0.10869819,0.07475722,0.021161659,0.06615454,0.061584122,0.112287566,0.09945771,0.20518002,0.011212095,0.040773883,-0.18950379,0.054401275,0.029329391,-0.017640028,0.09513313,0.08313509,0.019384123,-0.027825765,0.025157638,-0.07660775,-0.03418252,0.12392574,0.07125287,0.0135860145,0.012624461,0.12244405,-0.057138864,-0.054715365,0.06652604,-0.25892958,0.088883296,-0.2398943,-0.040505216,0.011413467,-0.002640307,-0.15601593,0.043210387,0.012335191,0.0006143112,0.00087842025,0.014001961,0.03841429,0.004629522,0.040417522,0.0060034688,0.003784673,0.012597338,0.0132767735,9.415963e-05,0.09496669,0.068510845,0.0017226853,0.043497417,0.00016612468,0.0006245899,0.00023204187,0.060550272,0.06391309,0.028820971,3.2664427e-06,0.0001975523,0.0092252735,0.03937502,0.0020166028,0.0907251,0.017850138,0.05076579,0.00044831578,0.02181862,0.063893735,0.12827457,0.01442197,0.00023101203,0.12994957,0.000113959744,0.014135833,0.001980585,0.0010140403,0.00030150864,0.023603486,0.0008541447
118,0.13249643,-0.03405814,0.01887508,0.017015431,0.1374159,0.10441723,-0.03294807,0.095771134,0.115172334,-0.002587828,0.009342289,0.023113586,0.07883601,0.27552313,0.11005136,0.062027045,-0.06694273,-0.14254987,0.07767888,0.03655579,0.026663546,0.14050558,0.04126893,0.21635622,-0.24883386,0.0022687158,0.024032384,-0.1600616,0.0768853,0.12049474,-0.008714535,-0.056519035,0.15970969,-0.005671957,-0.1969457,-0.07071324,-0.08320288,-0.004882465,-0.115069,-0.069093265,0.060330696,0.059923243,-0.09508853,0.051107083,0.056776837,0.050445866,0.00087842025,-0.0648586,0.029713687,-0.07029472,0.012924615,-0.022565963,-0.011785045,-0.021364816,0.034881968,-0.017794494,0.054929893,-0.13106975,0.10337035,0.023110475,-0.032677248,0.028241228,-0.063050985,0.060550272,0.035418563,-0.036608182,-0.28835467,0.025951914,0.16434461,0.19879419,-0.023099035,0.0021520332,-0.11955976,0.120768845,0.018749546,0.1297844,0.050859805,0.11093608,0.17100903,-0.006892445,0.16850755,0.21598963,-0.05241679,-0.21867304,0.0062081083,0.026523244,-0.045056634,0.018516207,0.02450162,0.0033691165,0.01887508,0.05220695,0.12608086,0.0006086125,0.027474001,0.040303096,0.055258423,0.0024678146,8.4185136e-05,0.004737604,0.000325176,0.10939588,0.041509047,0.04568842,0.02504863,0.012247112,0.004637382,0.03655579,0.006635633,0.06363681,0.006035955,0.018196326,0.0076458794,0.0155127505,0.00097454013,0.002154825,2.772666e-08,0.00087036565,0.0020192645,0.0099758245,0.009757299,0.0024320376,0.007794168,0.0052394895,0.10445432,0.00045953036,0.0025199442,0.0039133276,0.16263993,0.011936887,0.02619332,0.0016215172
119,0.0042495835,0.11166301,5.4961696e-10,-0.009256288,0.075656325,-0.12731023,0.08422348,-0.0015669696,0.030995574,-0.07011205,0.031766545,0.038983766,-0.024996232,-0.044036828,0.038485307,0.048983376,0.078396544,0.13514802,-0.008185918,0.013235565,0.05480214,0.0878223,-0.1966281,-0.08381397,0.22015448,0.18345733,-0.09520264,-0.019265246,0.009274825,0.108281255,0.011235539,0.11736892,0.06417649,0.39269722,0.3877949,0.2276032,0.020347578,0.1239027,0.093388915,-0.051432446,0.1502569,0.016234893,-0.04916431,-0.026437,0.13249643,-0.03405814,0.01887508,0.017015431,0.1374159,0.10441723,-0.03294807,0.095771134,0.115172334,-0.002587828,0.009342289,0.023113586,0.07883601,0.27552313,0.11005136,0.062027045,-0.06694273,-0.14254987,0.07767888,0.03655579,0.026663546,0.14050558,0.04126893,0.21635622,-0.24883386,0.0022687158,0.024032384,-0.1600616,0.0768853,0.12049474,-0.008714535,-0.056519035,0.15970969,-0.005671957,-0.1969457,-0.07071324,-0.08320288,-0.004882465,-0.115069,-0.069093265,0.060330696,0.059923243,-0.09508853,0.051107083,0.006690816,0.043985497,5.4961696e-10,0.07210496,0.0076539246,0.041415405,0.026282113,0.001269009,0.0035867998,0.011244877,0.006213003,0.010977105,0.004587222,0.10185481,0.0023555378,0.015512011,0.020045409,0.0725057,0.00029510938,0.013235565,0.07225136,0.13423221,0.018884651,0.00023049793,0.011788741,0.009044987,0.019104403,0.0008991085,0.07399908,0.037347455,0.0005186968,0.0010184811,0.0484195,0.14187549,0.042980623,0.0666032,0.007260634,0.009310982,0.025047954,0.0041014324,0.00016590179,0.017973833,0.0065090116,0.000260317
120,0.08239606,-0.07029321,0.05401815,0.14234796,0.14297123,0.15080345,0.008183502,0.20564802,0.020147113,0.07310061,-0.004986747,0.030771436,-0.01533003,0.024740122,0.019843088,-0.012806505,0.03297224,-0.14215797,0.1912688,0.03415097,-0.045287043,0.06900897,0.1944686,-0.015033895,-0.08843639,-0.06692662,0.06024498,-0.07092466,0.06233691,0.102718525,-0.019385748,0.035515912,0.12530553,-0.096241824,-0.11899204,0.035951596,-0.170371,0.08041242,-0.2119621,0.05303716,-0.027830102,0.17464799,-0.102370925,0.10959593,0.0042495835,0.11166301,5.4961696e-10,-0.009256288,0.075656325,-0.12731023,0.08422348,-0.0015669696,0.030995574,-0.07011205,0.031766545,0.038983766,-0.024996232,-0.044036828,0.038485307,0.048983376,0.078396544,0.13514802,-0.008185918,0.013235565,0.05480214,0.0878223,-0.1966281,-0.08381397,0.22015448,0.18345733,-0.09520264,-0.019265246,0.009274825,0.108281255,0.011235539,0.11736892,0.06417649,0.39269722,0.3877949,0.2276032,0.020347578,0.1239027,0.093388915,-0.051432446,0.1502569,0.016234893,-0.04916431,-0.026437,0.02044471,0.00088936894,0.05401815,0.006757763,0.046008777,0.0008171557,0.12537523,0.009299419,0.013929362,0.03311885,0.008231753,0.0005485758,0.004558543,0.03174619,0.02437797,0.026391767,0.014639382,0.035525512,0.18778877,0.03415097,0.024596808,0.001862457,0.0054100086,0.0024600276,0.07199297,0.00018511203,0.0014659727,0.0002940645,0.007871591,0.006176868,0.008722576,0.0708929,0.059087615,0.00060303614,0.01961047,0.0056144046,9.321073e-05,0.011634928,0.0005233306,0.009328907,0.015838198,0.032802522,0.02108316,7.364415e-06
