,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),x34(t-1),x35(t-1),x36(t-1),x37(t-1),x38(t-1),x39(t-1),x40(t-1),x41(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t),e34(t),e35(t),e36(t),e37(t),e38(t),e39(t),e40(t),e41(t)
78,-0.1021315,0.1028782,-0.025349168,0.31113023,0.0077931695,0.04387431,0.20694888,0.002065325,0.098294295,-0.051949892,0.08596775,-0.07620377,0.08443924,-0.1517974,0.04901997,0.053779773,0.19511417,-0.040443983,-0.012364926,-0.029238274,0.010271236,-0.0055098347,-0.072535,-0.042640563,-0.0122517925,0.04414173,-0.09224514,-0.07015288,0.09604793,-0.041900918,-0.07604741,-0.08785805,-0.015037452,0.028050095,-0.22186433,-0.04038995,0.1757932,0.0025419553,0.054846913,0.031805646,0.05576879,-0.16120327,0.17308557,0.06765654,-0.059014477,0.19670258,-0.050806135,-0.1913121,-0.004703804,-0.013177111,0.0077423654,0.03388845,0.08212993,-0.0003266251,0.0908736,-0.03930104,-0.011611683,0.07283867,0.010804859,0.040031075,0.03026866,0.00046473724,0.075105056,0.09998114,0.003277218,-0.014730291,0.05862583,0.0069825165,0.09449884,-0.061736286,0.015290204,-0.11303088,-0.19307493,0.04509064,0.010789354,0.096113734,-0.08910278,0.07755026,0.14274395,0.21086228,0.10925068,-0.026337871,-0.021516534,-0.037181105,0.003299635,0.05905488,0.0022497324,0.017181436,0.010436028,0.059503082,0.23122847,0.002460011,0.013473281,6.719141e-05,0.041549694,0.013731535,0.0025485086,4.3246535e-05,0.0052217823,0.004277589,0.16844492,0.012501318,0.010002514,0.015729377,0.10563613,0.0033519377,0.0038952937,0.054057453,0.025069362,0.001950456,0.02257926,0.008144139,2.9592484e-05,0.0049272715,0.0034282,0.0022425496,0.009769286,0.0011078925,4.3205844e-10,0.06104936,0.05209472,0.006413138,0.056257125,0.005259496,0.019176543,0.00050414295
79,0.014336832,-0.09782808,0.20880646,0.19965962,0.16738573,0.22076796,-0.032863,0.02129813,-0.014435208,-0.12218012,-0.047734298,5.0224364e-05,0.048299693,0.033893216,0.07853529,-0.11495929,0.056196876,-0.05513867,0.15733117,0.025901737,-0.09159754,-0.012806842,0.034632217,0.0027178144,-0.059604738,-0.10328521,-0.16410415,0.15442258,0.052939143,0.18887015,0.13939592,-0.070628494,0.051956616,0.018908395,0.031378653,-0.12426877,-0.10133261,-0.036460757,-0.069594614,0.0968012,-0.07485405,0.051439904,-0.1021315,0.1028782,-0.025349168,0.31113023,0.0077931695,0.04387431,0.20694888,0.002065325,0.098294295,-0.051949892,0.08596775,-0.07620377,0.08443924,-0.1517974,0.04901997,0.053779773,0.19511417,-0.040443983,-0.012364926,-0.029238274,0.010271236,-0.0055098347,-0.072535,-0.042640563,-0.0122517925,0.04414173,-0.09224514,-0.07015288,0.09604793,-0.041900918,-0.07604741,-0.08785805,-0.015037452,0.028050095,-0.22186433,-0.04038995,0.1757932,0.0025419553,0.054846913,0.031805646,0.05576879,-0.16120327,0.01560781,0.005319524,0.08678519,0.011250548,0.062289678,0.03312147,0.0032461013,0.0005004178,0.008932351,0.022636652,0.0020069391,0.015960593,0.07359132,0.024365153,4.81666e-05,3.3475542e-05,0.0100625,0.003495895,0.033634733,0.03385692,0.0025540427,0.0181844,0.001635882,0.017590413,0.0044304775,0.0035562795,0.0154144475,0.08896607,0.030679157,0.043812174,0.022908457,0.00029568185,0.036381725,0.04552031,0.0010611477,0.00043626898,0.008617704,0.012686389,0.002015197,0.0075883735,0.0014518605,0.019500248
80,0.04092176,0.068703674,0.10481692,0.111152045,-0.022671506,-0.120522894,0.081876256,-0.009276063,-0.109863296,0.03329192,0.049348656,0.24581474,0.055027504,0.31812987,0.17201553,0.003595844,0.03916076,0.15722966,0.03056001,0.07710521,0.003764771,-0.10906697,0.26131165,0.21512043,0.06341703,-0.09903592,0.0011942759,0.0857077,-0.08576841,0.13760434,-0.006585883,0.14236668,0.03639757,-0.2703437,0.017759496,0.15601274,0.09783285,0.010425173,0.0012428742,-0.058387578,0.24615003,0.040380847,0.014336832,-0.09782808,0.20880646,0.19965962,0.16738573,0.22076796,-0.032863,0.02129813,-0.014435208,-0.12218012,-0.047734298,5.0224364e-05,0.048299693,0.033893216,0.07853529,-0.11495929,0.056196876,-0.05513867,0.15733117,0.025901737,-0.09159754,-0.012806842,0.034632217,0.0027178144,-0.059604738,-0.10328521,-0.16410415,0.15442258,0.052939143,0.18887015,0.13939592,-0.070628494,0.051956616,0.018908395,0.031378653,-0.12426877,-0.10133261,-0.036460757,-0.069594614,0.0968012,-0.07485405,0.051439904,0.02269138,0.023445226,0.039711453,0.17764108,0.00783451,0.0010808092,0.015314027,0.0016169986,0.0046676523,0.005646429,0.019725986,0.101042956,0.002238448,0.055203717,0.1651818,0.09439908,0.045357,0.055372365,0.019422174,0.00471932,0.058555618,0.00013008343,3.6121903e-05,0.059321877,0.0067000943,0.07581921,0.08771065,0.0004921627,0.055237077,0.00032223004,0.017947054,0.058569614,3.11773e-05,1.6502914e-07,0.004140655,0.006991947,0.0021936863,0.003207569,0.0023928806,0.017296018,0.28442073,0.011759035
81,-0.0014946142,0.10724782,-0.15766081,0.058875572,-0.03325437,0.11685622,0.047501273,0.044582676,0.05365635,-0.062402118,0.013646476,0.005551148,0.011977555,0.016266564,-0.09897063,0.13930874,0.12854224,-0.041202836,-0.02192648,0.0042126426,-0.2331775,-0.06816033,0.0767418,-0.004553008,0.14401776,-0.22775286,-0.120720856,-0.024042703,-0.101758644,0.13657437,0.18965583,0.09328857,-0.18053423,-0.005879377,-0.08237463,0.10439005,0.17382067,0.10028465,0.0023444816,0.19369641,0.1716451,0.16256544,0.04092176,0.068703674,0.10481692,0.111152045,-0.022671506,-0.120522894,0.081876256,-0.009276063,-0.109863296,0.03329192,0.049348656,0.24581474,0.055027504,0.31812987,0.17201553,0.003595844,0.03916076,0.15722966,0.03056001,0.07710521,0.003764771,-0.10906697,0.26131165,0.21512043,0.06341703,-0.09903592,0.0011942759,0.0857077,-0.08576841,0.13760434,-0.006585883,0.14236668,0.03639757,-0.2703437,0.017759496,0.15601274,0.09783285,0.010425173,0.0012428742,-0.058387578,0.24615003,0.040380847,0.0037179722,0.06865161,0.0020012513,0.004216431,0.0014560965,0.034906298,9.391164e-06,0.057723235,0.0063690664,0.00039700896,0.05533407,0.004307512,0.025619064,3.1332183e-05,0.0041714455,0.0008818109,0.088465065,0.00905229,0.015750224,0.0035908245,0.0030608673,0.017502861,0.036401886,0.000488852,0.009852217,0.0049026543,0.0004337379,0.037689094,0.028139992,3.6847407e-05,0.010502348,0.0139734885,0.011581247,0.0047558574,0.058893416,0.014156452,0.0533501,0.045353007,0.03723149,0.011809292,0.0064480724,0.103265256
82,0.059347987,-0.022997597,0.05293632,-0.25223625,0.26684138,0.32292494,0.0067210793,0.11899718,0.17546311,0.12929296,-0.014495899,0.039313026,0.06246278,-0.084520146,-0.027392216,-0.024791569,-0.08221464,0.1537854,0.07759864,0.010520913,-0.10549764,0.042571455,-0.052778043,0.11913792,0.09660339,0.09891431,-0.16191348,0.2493798,-0.21472576,0.024047095,0.10606796,0.030342802,-0.14659677,-0.24198529,0.05669372,-0.09252852,-0.008606172,-0.023211839,-0.036730602,0.05040203,0.2102602,0.0032781698,-0.0014946142,0.10724782,-0.15766081,0.058875572,-0.03325437,0.11685622,0.047501273,0.044582676,0.05365635,-0.062402118,0.013646476,0.005551148,0.011977555,0.016266564,-0.09897063,0.13930874,0.12854224,-0.041202836,-0.02192648,0.0042126426,-0.2331775,-0.06816033,0.0767418,-0.004553008,0.14401776,-0.22775286,-0.120720856,-0.024042703,-0.101758644,0.13657437,0.18965583,0.09328857,-0.18053423,-0.005879377,-0.08237463,0.10439005,0.17382067,0.10028465,0.0023444816,0.19369641,0.1716451,0.16256544,0.10949031,0.029620508,0.00070917077,0.008154563,0.0071511003,0.101449184,0.041033767,0.0070515336,0.09084873,0.08122494,0.013165644,0.028728401,0.0670989,0.0014728438,0.004989907,0.039675787,0.0067419503,0.1594189,0.033246584,0.005228599,0.0028303107,0.050308853,0.04968483,0.06487479,0.08918471,0.01936991,0.00078043534,0.005008028,0.00040316142,0.00036003068,0.0025231093,0.05063785,0.013108213,0.004577694,0.011531513,0.009164291,0.0010758945,0.0036163367,0.07658044,3.999009e-05,0.017339231,0.049528968
83,0.0116059445,-0.14944346,0.1872412,-0.2901081,-0.007027383,0.076262,0.080946565,0.20540749,-0.07102353,0.25402522,-0.17613854,-0.08024775,-0.055054225,0.27400422,0.06894078,-0.09144108,-0.003963843,-0.07047814,-0.05499588,-0.015018592,-0.08976498,0.033071786,0.2808513,0.17628421,-0.05637595,-0.15136118,0.31420457,0.16133739,-0.16914502,0.2264593,0.23637468,0.032086857,-0.10851549,0.12919109,0.3396948,0.037538256,0.03794465,-0.07852144,0.12268817,0.09558759,0.13212948,0.3737623,0.059347987,-0.022997597,0.05293632,-0.25223625,0.26684138,0.32292494,0.0067210793,0.11899718,0.17546311,0.12929296,-0.014495899,0.039313026,0.06246278,-0.084520146,-0.027392216,-0.024791569,-0.08221464,0.1537854,0.07759864,0.010520913,-0.10549764,0.042571455,-0.052778043,0.11913792,0.09660339,0.09891431,-0.16191348,0.2493798,-0.21472576,0.024047095,0.10606796,0.030342802,-0.14659677,-0.24198529,0.05669372,-0.09252852,-0.008606172,-0.023211839,-0.036730602,0.05040203,0.2102602,0.0032781698,2.5227507e-08,0.0037496733,0.06402439,0.0072759003,0.0077992743,0.021836057,0.015755247,0.064618945,0.028610049,0.025941936,0.027325219,0.007843638,0.081841044,0.008161304,0.0113203665,0.014134423,0.10637114,0.020911502,0.018536277,0.029027103,0.006669459,0.01672002,0.01692855,0.0098316865,0.012007265,0.012717151,0.09377986,0.016171416,0.027438128,0.00044613745,0.11763265,0.00013193887,0.0035040998,0.046764534,0.013962437,4.6972244e-05,0.006116915,0.009210114,0.064648025,0.012346946,0.0002273794,0.0023434043
84,0.041324954,0.051741827,-0.2940983,-0.36349285,-0.047437962,-0.31537026,0.0057548285,-0.02030425,0.047767073,0.021994501,0.1143716,0.13712047,-0.069086716,0.2124833,-0.15080811,0.11972794,0.047043037,0.072054416,0.12896408,0.06709818,0.15205579,0.30033663,0.30008647,0.1148627,0.02595867,0.013608038,0.13902688,0.20209023,-0.18669184,-0.33009598,-0.22231472,0.31060326,-0.06895292,0.109229654,0.037476115,0.40310356,0.21446167,0.040406957,0.20813955,-0.14294538,0.115494125,0.21576022,0.0116059445,-0.14944346,0.1872412,-0.2901081,-0.007027383,0.076262,0.080946565,0.20540749,-0.07102353,0.25402522,-0.17613854,-0.08024775,-0.055054225,0.27400422,0.06894078,-0.09144108,-0.003963843,-0.07047814,-0.05499588,-0.015018592,-0.08976498,0.033071786,0.2808513,0.17628421,-0.05637595,-0.15136118,0.31420457,0.16133739,-0.16914502,0.2264593,0.23637468,0.032086857,-0.10851549,0.12919109,0.3396948,0.037538256,0.03794465,-0.07852144,0.12268817,0.09558759,0.13212948,0.3737623,0.0020642357,0.0004348127,6.1048418e-06,0.021163926,0.003282066,0.004882042,0.027789876,0.0003988134,0.00070917356,0.00014964078,0.021773584,0.020394064,0.025508596,0.015112537,0.017144652,0.0823201,0.04528546,0.0021964593,0.053251732,0.008734976,0.0073483484,0.009754748,0.028276289,0.00010516136,0.0004969974,0.06612846,0.0052143335,0.06991603,0.036992982,0.01607368,0.010370818,0.008119747,0.04642755,0.014687183,0.046427004,0.0162544,0.010613011,0.00489519,0.0480817,0.004427926,0.004765248,0.0002581217
85,-0.019988453,0.08196335,-0.17505597,0.15564881,0.09614071,0.04150136,0.1332398,0.011889392,0.07758443,0.015761552,0.06515406,-0.2983277,0.14197198,-0.2664113,-0.1734396,0.27525964,0.051600263,-0.067744866,0.05313748,-0.1531121,0.13301156,0.243309,-0.2182723,-0.26565382,0.022941168,0.30751857,0.18863147,-0.07179588,0.18269077,-0.28727317,-0.17362452,-0.00045067654,0.03749551,0.041233696,-0.16562848,-0.10438356,0.30689934,-0.023547294,-0.17492814,0.13135594,0.094258286,-0.049708094,0.041324954,0.051741827,-0.2940983,-0.36349285,-0.047437962,-0.31537026,0.0057548285,-0.02030425,0.047767073,0.021994501,0.1143716,0.13712047,-0.069086716,0.2124833,-0.15080811,0.11972794,0.047043037,0.072054416,0.12896408,0.06709818,0.15205579,0.30033663,0.30008647,0.1148627,0.02595867,0.013608038,0.13902688,0.20209023,-0.18669184,-0.33009598,-0.22231472,0.31060326,-0.06895292,0.109229654,0.037476115,0.40310356,0.21446167,0.040406957,0.20813955,-0.14294538,0.115494125,0.21576022,0.00021502483,0.023367025,0.0006991145,2.8419e-05,0.0015979427,0.044411063,0.022042561,0.013837614,0.0007990516,0.0020691592,0.0008736873,0.017252007,0.016582705,0.10407108,0.011146984,0.10996134,0.08208215,0.01692894,0.086287275,0.004677762,9.7981225e-05,0.13441433,0.00844055,0.032950588,0.028460603,0.033780407,0.016612297,0.023524908,0.018393511,0.0037718317,0.026084388,0.00021013035,0.007242052,0.010943151,0.019912986,0.002523379,0.06577678,0.0003362427,0.00047360157,0.041829325,0.002043409,0.007865553
86,0.011991603,-0.18466991,0.042548727,0.39456597,0.049173422,0.32825667,-0.016855242,-0.063040294,-0.094141625,-0.10005714,-0.07629024,-0.065458685,0.07132692,0.032316305,0.18573703,-0.1452114,0.061920784,0.14961746,0.10251046,-0.024590941,0.07141896,0.06749986,-0.14797579,0.021164812,-0.14688826,0.073771425,-0.03331817,0.20235121,0.54732275,-0.03446048,-0.03159338,0.032109898,0.1796345,0.08600017,-0.0018701218,-0.26895237,-0.18109222,-0.0017690472,-0.018040273,0.019771272,-0.24114981,0.037216183,-0.019988453,0.08196335,-0.17505597,0.15564881,0.09614071,0.04150136,0.1332398,0.011889392,0.07758443,0.015761552,0.06515406,-0.2983277,0.14197198,-0.2664113,-0.1734396,0.27525964,0.051600263,-0.067744866,0.05313748,-0.1531121,0.13301156,0.243309,-0.2182723,-0.26565382,0.022941168,0.30751857,0.18863147,-0.07179588,0.18269077,-0.28727317,-0.17362452,-0.00045067654,0.03749551,0.041233696,-0.16562848,-0.10438356,0.30689934,-0.023547294,-0.17492814,0.13135594,0.094258286,-0.049708094,0.0002179564,0.00155171,0.0036588113,0.010753674,0.0023510922,0.06545597,0.024987394,7.643785e-05,0.0010963951,0.04158984,0.018441176,0.019409545,0.0022322284,0.01746825,0.005614896,0.0030515064,0.0028028751,0.2593127,0.0020181232,0.017843174,0.031394314,0.03358485,0.02484639,0.120077424,0.0056646643,0.0001400107,0.122991,0.022664474,0.33216375,0.0037779533,0.0036983436,0.035852145,0.041514706,0.012666424,0.03648853,0.00034432168,0.0011207376,0.037023168,0.025891952,0.00032638136,0.022912351,0.011264485
87,0.05540353,0.17547752,0.00091918116,0.1557136,0.04314798,-0.12524746,0.16075163,-0.07839039,-0.08096577,-0.15822159,0.106249556,0.2946125,0.2970103,0.43315756,0.11190963,-0.006932532,0.17108203,-0.052157402,-0.08023663,0.22669171,0.19995025,-0.096556045,0.27440587,0.014717675,0.08264641,-0.070211574,-0.1500934,-0.23714869,0.064937726,0.2661874,-0.19017816,0.14733002,0.1558409,-0.08873871,-0.047842506,-0.03607092,-0.012734849,0.049017906,0.2328275,-0.09045032,-0.2654045,-0.057457235,0.011991603,-0.18466991,0.042548727,0.39456597,0.049173422,0.32825667,-0.016855242,-0.063040294,-0.094141625,-0.10005714,-0.07629024,-0.065458685,0.07132692,0.032316305,0.18573703,-0.1452114,0.061920784,0.14961746,0.10251046,-0.024590941,0.07141896,0.06749986,-0.14797579,0.021164812,-0.14688826,0.073771425,-0.03331817,0.20235121,0.54732275,-0.03446048,-0.03159338,0.032109898,0.1796345,0.08600017,-0.0018701218,-0.26895237,-0.18109222,-0.0017690472,-0.018040273,0.019771272,-0.24114981,0.037216183,0.05451901,0.039186735,0.00041824882,0.0002511773,0.069171436,0.014903667,0.028055878,0.05352786,0.010147553,0.00038947398,0.028474132,3.6242767e-05,0.16660325,0.01734829,0.0022582745,0.00088297523,0.08527064,0.0127942255,0.0029997248,0.07940358,0.080129504,0.0014858245,0.019294048,0.00033310117,0.019166978,0.17452283,0.019280149,0.025330829,0.05967742,0.029991442,0.026762182,0.03130883,3.530072e-09,0.010559291,0.0003496084,0.007816108,0.017539311,0.0019470928,0.02158862,0.0006821021,0.017489286,0.0028955077
88,-0.02174385,0.36680865,-0.14038986,0.21742941,-0.014803421,-0.31268343,-0.07850242,-0.13747773,-0.012372654,-0.0072078947,0.11061573,0.13210468,0.124471076,0.103984594,0.031454146,0.17856832,0.11806214,0.0587315,0.107994646,0.056450114,-0.09355171,-0.09224806,0.05997738,-0.122854635,0.21425098,-0.08046047,-0.10511038,0.017767055,0.09589912,0.10625035,0.18746132,0.0102751795,0.05173631,-0.053584464,-0.39343846,0.02349427,0.38554648,0.06313274,-0.008222026,-0.09449533,-0.08628435,-0.3005021,0.05540353,0.17547752,0.00091918116,0.1557136,0.04314798,-0.12524746,0.16075163,-0.07839039,-0.08096577,-0.15822159,0.106249556,0.2946125,0.2970103,0.43315756,0.11190963,-0.006932532,0.17108203,-0.052157402,-0.08023663,0.22669171,0.19995025,-0.096556045,0.27440587,0.014717675,0.08264641,-0.070211574,-0.1500934,-0.23714869,0.064937726,0.2661874,-0.19017816,0.14733002,0.1558409,-0.08873871,-0.047842506,-0.03607092,-0.012734849,0.049017906,0.2328275,-0.09045032,-0.2654045,-0.057457235,0.0027651018,0.005273162,0.0011422159,0.02928747,9.027683e-05,0.00477386,0.00087673106,0.0014867812,0.031046096,0.008871561,0.0011563462,0.019666899,0.04090094,0.00027802508,0.020151928,0.0056846016,0.10629898,0.010451991,0.0015401338,0.00023122133,0.008460059,0.012613366,0.0055185445,0.00687054,0.02795535,1.0432256e-05,0.0025459966,0.020126143,0.05669891,0.0012315805,0.026847074,0.021493042,0.0002474782,0.0148440385,0.0028311666,0.013518394,0.001724819,0.022649856,0.0031512033,2.6270296e-05,0.019311376,0.05334112
89,-0.027738431,0.11091771,0.016627204,0.27500555,0.2326486,0.30899632,0.078024805,0.0594017,0.055365764,-0.14588436,0.009996158,0.062460758,-0.02055057,-0.13078082,0.034493633,-0.012619413,0.050093766,-0.09059311,-0.068562366,0.030506086,-0.102278754,-0.038600035,-0.18302128,-0.120386094,0.07257745,0.08160805,-0.25285718,0.29207924,0.0009190887,0.11639919,0.49670964,-0.28025684,-0.090835,0.0064230487,-0.24626784,-0.33962247,0.011484221,0.010031225,0.121595904,0.07069225,0.25890183,-0.15389973,-0.02174385,0.36680865,-0.14038986,0.21742941,-0.014803421,-0.31268343,-0.07850242,-0.13747773,-0.012372654,-0.0072078947,0.11061573,0.13210468,0.124471076,0.103984594,0.031454146,0.17856832,0.11806214,0.0587315,0.107994646,0.056450114,-0.09355171,-0.09224806,0.05997738,-0.122854635,0.21425098,-0.08046047,-0.10511038,0.017767055,0.09589912,0.10625035,0.18746132,0.0102751795,0.05173631,-0.053584464,-0.39343846,0.02349427,0.38554648,0.06313274,-0.008222026,-0.09449533,-0.08628435,-0.3005021,0.0038279395,6.211207e-08,0.016064312,0.015127354,0.056646746,0.07030847,0.00040241252,0.005033576,0.0051375264,0.013957374,0.002377006,0.016693888,1.1226816e-11,0.02926412,0.002246781,0.034617156,0.014173356,0.09058643,5.4592554e-05,0.007622651,0.001061815,0.016047738,0.0010940788,0.0104130525,0.014117377,0.019998092,0.004231485,0.031166408,0.14223383,0.0035624164,0.049370095,0.005316246,0.016497785,0.058808863,0.0013549592,0.01808476,0.016103901,0.0038448977,0.0036364952,0.0014682425,0.08750598,0.08103914
90,0.018053468,-0.19122264,0.1924965,-0.014433365,0.084206045,0.19012506,0.12916282,0.08139458,-0.11846573,0.042691384,-0.0009565614,0.1132911,0.029145544,0.36512712,0.08856005,-0.25890127,0.05687224,0.0034607071,0.09661532,0.03263058,-0.13610776,-0.10483696,0.40614155,0.14997359,0.0389529,-0.22090563,-0.13552153,0.4894188,-0.22861329,0.31068802,0.34937614,-0.2426533,0.101438135,-0.061187796,0.25881118,-0.018452793,-0.11379232,0.0058170296,-0.11191641,0.08205302,0.034928422,0.16846319,-0.027738431,0.11091771,0.016627204,0.27500555,0.2326486,0.30899632,0.078024805,0.0594017,0.055365764,-0.14588436,0.009996158,0.062460758,-0.02055057,-0.13078082,0.034493633,-0.012619413,0.050093766,-0.09059311,-0.068562366,0.030506086,-0.102278754,-0.038600035,-0.18302128,-0.120386094,0.07257745,0.08160805,-0.25285718,0.29207924,0.0009190887,0.11639919,0.49670964,-0.28025684,-0.090835,0.0064230487,-0.24626784,-0.33962247,0.011484221,0.010031225,0.121595904,0.07069225,0.25890183,-0.15389973,0.02306908,0.0011108865,0.0006774989,0.021477424,0.016333386,0.0033014272,0.012824042,0.0018610395,0.0035387399,0.047340166,0.008261753,0.059630036,0.00067845546,0.0031560953,0.007324696,0.016234731,0.071516015,0.023929285,0.012306368,0.005800053,0.0002317601,0.0010545806,0.02021947,0.0027650113,0.036116693,0.00011364905,0.0060817823,0.0005931131,0.0004125717,0.00058883504,0.0010870167,0.012226417,0.025951345,0.008486396,0.0124113485,0.11126402,0.00487096,0.03349991,0.00435656,0.060804334,1.2712684e-08,0.018155243
91,0.0060991766,0.23124155,-0.11331823,-0.18306579,0.020447755,-0.02022171,0.25178313,-0.05177217,-0.04179574,0.15046757,0.045083847,0.067918725,-0.01099654,0.24811015,-0.18803683,-0.1437611,-0.0052308254,0.08770982,0.09984143,0.024935879,-0.055884354,0.0043352414,0.28412855,0.09517249,0.19271514,-0.1791956,0.034526885,0.035198472,-0.28501546,0.007774419,-0.012626626,0.18561862,-0.062357012,-0.16776176,-0.003684312,0.3044177,0.3881038,0.075543426,0.1122224,0.011301618,0.24051984,0.18135765,0.018053468,-0.19122264,0.1924965,-0.014433365,0.084206045,0.19012506,0.12916282,0.08139458,-0.11846573,0.042691384,-0.0009565614,0.1132911,0.029145544,0.36512712,0.08856005,-0.25890127,0.05687224,0.0034607071,0.09661532,0.03263058,-0.13610776,-0.10483696,0.40614155,0.14997359,0.0389529,-0.22090563,-0.13552153,0.4894188,-0.22861329,0.31068802,0.34937614,-0.2426533,0.101438135,-0.061187796,0.25881118,-0.018452793,-0.11379232,0.0058170296,-0.11191641,0.08205302,0.034928422,0.16846319,0.009007691,0.06468794,0.0014845671,0.031843945,0.020206006,0.1385661,0.04777103,0.00792343,1.2169907e-07,0.03167598,0.0001295908,0.026403075,0.002080513,3.677111e-05,0.00046117193,0.003474158,0.05422541,0.00047043513,0.036990378,0.004178054,0.08325376,0.021553047,0.005799181,0.0012598581,0.008320117,0.00051287696,0.0053374325,0.004502394,0.047286037,0.006145022,0.059445053,0.003025242,0.022327293,6.671879e-06,0.0436985,0.00550743,0.07597872,0.01631056,0.00035996657,0.016247455,0.009865923,0.004368435
92,-0.033928826,0.07918719,-0.13041021,-0.17725989,0.085453145,0.11710196,0.043488033,-0.010318118,0.071928084,0.078090146,-0.046298478,-0.106404014,-0.016570488,-0.16119602,-0.121622935,0.05815443,-0.050526794,-0.15634447,0.113652706,-0.07279813,-0.14458957,0.07821261,-0.11906614,-0.07542692,0.12978578,0.09408908,0.13324346,-0.015433587,-0.018752463,-0.050040152,0.075808726,-0.03110246,-0.17109658,-0.026491567,0.13316743,-0.038622923,0.21291672,0.029184038,0.062484268,0.1471583,0.33570617,0.11138454,0.0060991766,0.23124155,-0.11331823,-0.18306579,0.020447755,-0.02022171,0.25178313,-0.05177217,-0.04179574,0.15046757,0.045083847,0.067918725,-0.01099654,0.24811015,-0.18803683,-0.1437611,-0.0052308254,0.08770982,0.09984143,0.024935879,-0.055884354,0.0043352414,0.28412855,0.09517249,0.19271514,-0.1791956,0.034526885,0.035198472,-0.28501546,0.007774419,-0.012626626,0.18561862,-0.062357012,-0.16776176,-0.003684312,0.3044177,0.3881038,0.075543426,0.1122224,0.011301618,0.24051984,0.18135765,0.0038428877,0.05650618,0.010908307,0.00022889781,0.0034672685,0.016172985,2.7124947e-06,0.0020740302,0.03413255,0.0013911076,0.0042165862,0.054758437,0.016711948,0.014258951,0.025939615,0.004093994,0.008319195,0.03664895,0.03161605,0.00778309,0.009151993,0.0002548057,0.00868232,0.0048650037,0.05549208,0.027200079,0.0033912724,0.0066566095,0.044964373,0.052136417,0.008949221,0.007808243,0.047033932,0.005827076,0.050958928,0.016147014,0.07011701,0.008286167,5.6389807e-05,0.0470621,0.0014994876,0.014172933
93,-0.012097552,-0.10859619,0.03118038,-0.16777119,0.12783284,0.13566534,0.002917157,0.13013843,0.02595648,0.054343358,-0.07970398,-0.011226669,0.057334937,0.062920034,0.10204436,-0.14663061,-0.05451947,-0.0016214501,0.099919565,-0.005064158,0.07002066,0.18372256,0.00233946,0.119180076,-0.064213015,0.13775453,0.13829698,0.22433726,-0.02805749,-0.042630743,-0.054714072,0.006736692,-0.028949665,-0.008769376,0.17528072,0.057039738,-0.032541268,-0.0356688,-0.09266591,-0.0314834,-0.04051562,0.16571772,-0.033928826,0.07918719,-0.13041021,-0.17725989,0.085453145,0.11710196,0.043488033,-0.010318118,0.071928084,0.078090146,-0.046298478,-0.106404014,-0.016570488,-0.16119602,-0.121622935,0.05815443,-0.050526794,-0.15634447,0.113652706,-0.07279813,-0.14458957,0.07821261,-0.11906614,-0.07542692,0.12978578,0.09408908,0.13324346,-0.015433587,-0.018752463,-0.050040152,0.075808726,-0.03110246,-0.17109658,-0.026491567,0.13316743,-0.038622923,0.21291672,0.029184038,0.062484268,0.1471583,0.33570617,0.11138454,0.0024944665,0.1325589,0.017204097,0.0019564254,0.015596348,0.023606092,0.0054748915,0.0014717212,0.0005477602,0.0002822175,0.005904912,2.039997e-05,0.08594174,0.010130626,0.050796527,0.0041645034,0.00057022145,0.0010591925,3.3177512e-06,0.00055937644,0.0113087455,0.00087612943,0.012851585,0.0106934775,0.0453609,0.041836195,0.0662959,0.00202234,0.03614295,0.013411153,0.00015183879,0.00013544403,0.002047797,0.016023977,0.002669306,0.015202352,0.07371267,0.0002952393,0.00015151512,0.0014087919,0.02967045,0.02125541
